"amplitude","duration"
 1.30391237792968786e+03, 1.00000000000000002e-02
 1.21603210449218795e+03, 1.07226722201032316e-02
 1.13408269042968777e+03, 1.14975699539773563e-02
 1.05766403808593759e+03, 1.23284673944206585e-02
 9.86387817382812727e+02, 1.32194114846602880e-02
 9.19912768554687659e+02, 1.41747416292680554e-02
 8.57921166992187750e+02, 1.51991108295293394e-02
 8.00107055664062500e+02, 1.62975083462064442e-02
 7.46188012695312409e+02, 1.74752840000768385e-02
 6.95916918945312545e+02, 1.87381742286038405e-02
 6.49023120117187545e+02, 2.00923300256504699e-02
 6.05283032226562568e+02, 2.15443469003188462e-02
 5.64496606445312636e+02, 2.31012970008316054e-02
 5.26463793945312545e+02, 2.47707635599171139e-02
 4.90984545898437545e+02, 2.65608778294668668e-02
 4.57905883789062614e+02, 2.84803586843580189e-02
 4.27051293945312636e+02, 3.05385550883341544e-02
 3.98279565429687523e+02, 3.27454916287772818e-02
 3.71449487304687523e+02, 3.51119173421513067e-02
 3.46419848632812545e+02, 3.76493580679246737e-02
 3.23084741210937523e+02, 4.03701725859655358e-02
 3.01326489257812568e+02, 4.32876128108305724e-02
 2.81027416992187455e+02, 4.64158883361277946e-02
 2.62093383789062500e+02, 4.97702356433211146e-02
 2.44442016601562528e+02, 5.33669923120630996e-02
 2.27979174804687545e+02, 5.72236765935021721e-02
 2.12622485351562517e+02, 6.13590727341317282e-02
 1.98301342773437540e+02, 6.57933224657568233e-02
 1.84956909179687500e+02, 7.05480231071864555e-02
 1.72495043945312545e+02, 7.56463327554629111e-02
 1.60880444335937511e+02, 8.11130830789687229e-02
 1.50054272460937540e+02, 8.69749002617783429e-02
 1.39957690429687517e+02, 9.32603346883219969e-02
 1.30531860351562528e+02, 1.00000000000000006e-01
 1.21741479492187523e+02, 1.07226722201032312e-01
 1.13551245117187534e+02, 1.14975699539773560e-01
 1.05914086914062494e+02, 1.23284673944206585e-01
 9.87947021484375227e+01, 1.32194114846602928e-01
 9.21460205078124943e+01, 1.41747416292680561e-01
 8.59445068359375171e+01, 1.51991108295293387e-01
 8.01666259765625284e+01, 1.62975083462064435e-01
 7.47770751953125057e+01, 1.74752840000768378e-01
 6.97523193359375000e+01, 1.87381742286038405e-01
 6.50688232421875341e+01, 2.00923300256504678e-01
 6.06912841796875071e+01, 2.15443469003188448e-01
 5.66197021484375185e+01, 2.31012970008316054e-01
 5.28187744140625099e+01, 2.47707635599171139e-01
 4.92649658203125043e+01, 2.65608778294668668e-01
 4.59582763671874943e+01, 2.84803586843580203e-01
 4.28751708984375099e+01, 3.05385550883341572e-01
 4.00038818359375057e+01, 3.27454916287772846e-01
 3.73208740234375043e+01, 3.51119173421513109e-01
 3.48261474609374986e+01, 3.76493580679246764e-01
 3.24961669921875043e+01, 4.03701725859655580e-01
 3.03191650390625043e+01, 4.32876128108305946e-01
 2.82833740234375099e+01, 4.64158883361277974e-01
 2.64005615234375028e+01, 4.97702356433211146e-01
 2.46354248046875028e+01, 5.33669923120630996e-01
 2.29879638671874957e+01, 5.72236765935021707e-01
 2.14581787109375028e+01, 6.13590727341317255e-01
 2.00225341796875043e+01, 6.57933224657568205e-01
 1.86927978515625028e+01, 7.05480231071864528e-01
 1.74454345703125000e+01, 7.56463327554629084e-01
 1.62804443359375028e+01, 8.11130830789687285e-01
 1.51978271484375025e+01, 8.69749002617783429e-01
 1.41975830078125025e+01, 9.32603346883219886e-01
 1.32561767578125007e+01, 1.00000000000000000e+00
 1.23736083984375025e+01, 1.07226722201032310e+00
 1.15616455078125000e+01, 1.14975699539773557e+00
 1.07967529296875018e+01, 1.23284673944206591e+00
 1.00789306640625007e+01, 1.32194114846602861e+00
 9.41994628906250142e+00, 1.41747416292680484e+00
 8.80803222656250107e+00, 1.51991108295293320e+00
 8.23142089843750036e+00, 1.62975083462064507e+00
 7.69011230468750107e+00, 1.74752840000768472e+00
 7.18410644531250142e+00, 1.87381742286038500e+00
 6.72517089843750071e+00, 2.00923300256504778e+00
 6.28977050781250036e+00, 2.15443469003188426e+00
 5.87790527343750036e+00, 2.31012970008316021e+00
 5.50134277343750000e+00, 2.47707635599171150e+00
 5.14831542968750000e+00, 2.65608778294668690e+00
 4.81882324218750213e+00, 2.84803586843580181e+00
 4.52463378906250036e+00, 3.05385550883341539e+00
 4.23044433593750036e+00, 3.27454916287772857e+00
 3.97155761718750000e+00, 3.51119173421513109e+00
 3.72443847656250027e+00, 3.76493580679246742e+00
 3.50085449218750044e+00, 4.03701725859655358e+00
 3.28903808593750036e+00, 4.32876128108305736e+00
 3.08898925781250044e+00, 4.64158883361278196e+00
 2.91247558593750000e+00, 4.97702356433211346e+00
 2.73596191406250044e+00, 5.33669923120631307e+00
 2.58298339843749991e+00, 5.72236765935021996e+00
 2.44177246093750044e+00, 6.13590727341317610e+00
 2.31232910156250027e+00, 6.57933224657568250e+00
 2.19465332031250027e+00, 7.05480231071864505e+00
 2.10051269531250018e+00, 7.56463327554629039e+00
 2.00637207031250009e+00, 8.11130830789687174e+00
 1.93576660156250036e+00, 8.69749002617783518e+00
 1.90046386718750027e+00, 9.32603346883219864e+00
 1.87692871093750036e+00, 1.00000000000000000e+01
