"amplitude","duration"
 3.98290661865234324e+03, 1.00000000000000002e-02
 3.71451919189453110e+03, 1.07226722201032316e-02
 3.46420465087890625e+03, 1.14975699539773563e-02
 3.23076790771484320e+03, 1.23284673944206585e-02
 3.01307024658203136e+03, 1.32194114846602880e-02
 2.81002932373046951e+03, 1.41747416292680554e-02
 2.62068681396484408e+03, 1.51991108295293394e-02
 2.44409566650390570e+03, 1.62975083462064442e-02
 2.27942157470703114e+03, 1.74752840000768385e-02
 2.12583023193359350e+03, 1.87381742286038405e-02
 1.98260007568359333e+03, 2.00923300256504699e-02
 1.84902081787109364e+03, 2.15443469003188462e-02
 1.72443854248046864e+03, 2.31012970008316054e-02
 1.60826697998046893e+03, 2.47707635599171139e-02
 1.49990858642578132e+03, 2.65608778294668668e-02
 1.39886728759765674e+03, 2.84803586843580189e-02
 1.30462446044921853e+03, 3.05385550883341544e-02
 1.21674040283203112e+03, 3.27454916287772818e-02
 1.13478668701171864e+03, 3.51119173421513067e-02
 1.05834615966796855e+03, 3.76493580679246737e-02
 9.87058039550781132e+02, 4.03701725859655358e-02
 9.20584094238281068e+02, 4.32876128108305724e-02
 8.58586091308593723e+02, 4.64158883361277946e-02
 8.00759621582031286e+02, 4.97702356433211146e-02
 7.46845373535156114e+02, 5.33669923120630996e-02
 6.96550212402343959e+02, 5.72236765935021721e-02
 6.49648649902343777e+02, 6.13590727341317282e-02
 6.05915197753906341e+02, 6.57933224657568233e-02
 5.65124367675781286e+02, 7.05480231071864555e-02
 5.27084494628906214e+02, 7.56463327554629111e-02
 4.91615187988281150e+02, 8.11130830789687229e-02
 4.58524782714843695e+02, 8.69749002617783429e-02
 4.27677985839843757e+02, 9.32603346883219969e-02
 3.98894406738281305e+02, 1.00000000000000006e-01
 3.72061301269531214e+02, 1.07226722201032312e-01
 3.47043376464843789e+02, 1.14975699539773560e-01
 3.23705339355468766e+02, 1.23284673944206585e-01
 3.01934445800781191e+02, 1.32194114846602928e-01
 2.81640500488281191e+02, 1.41747416292680561e-01
 2.62710759277343698e+02, 1.51991108295293387e-01
 2.45055026855468753e+02, 1.62975083462064435e-01
 2.28594382324218714e+02, 1.74752840000768378e-01
 2.13238630371093734e+02, 1.87381742286038405e-01
 1.98920124511718740e+02, 2.00923300256504678e-01
 1.85571218261718712e+02, 2.15443469003188448e-01
 1.73112990722656264e+02, 2.31012970008316054e-01
 1.61500344238281258e+02, 2.47707635599171139e-01
 1.50676906738281247e+02, 2.65608778294668668e-01
 1.40575031738281240e+02, 2.84803586843580203e-01
 1.31149621582031216e+02, 3.05385550883341572e-01
 1.22366853027343751e+02, 3.27454916287772846e-01
 1.14181628417968739e+02, 3.51119173421513109e-01
 1.06537575683593744e+02, 3.76493580679246764e-01
 9.94121459960937557e+01, 4.03701725859655580e-01
 9.27715161132812227e+01, 4.32876128108305946e-01
 8.65818627929687636e+01, 4.64158883361277974e-01
 8.07980883789062432e+01, 4.97702356433211146e-01
 7.54089184570312341e+01, 5.33669923120630996e-01
 7.03918041992187398e+01, 5.72236765935021707e-01
 6.57016479492187386e+01, 6.13590727341317255e-01
 6.13271752929687466e+01, 6.57933224657568205e-01
 5.72571118164062440e+01, 7.05480231071864528e-01
 5.34576342773437503e+01, 7.56463327554629084e-01
 4.99061938476562474e+01, 8.11130830789687285e-01
 4.66027905273437497e+01, 8.69749002617783429e-01
 4.35248754882812534e+01, 9.32603346883219886e-01
 4.06498999023437548e+01, 1.00000000000000000e+00
 3.79665893554687486e+01, 1.07226722201032310e+00
 3.54749438476562418e+01, 1.14975699539773557e+00
 3.31411401367187466e+01, 1.23284673944206591e+00
 3.09651782226562489e+01, 1.32194114846602861e+00
 2.89357836914062503e+01, 1.41747416292680484e+00
 2.70529565429687509e+01, 1.51991108295293320e+00
 2.52828735351562486e+01, 1.62975083462064507e+00
 2.36480834960937472e+01, 1.74752840000768472e+00
 2.21147631835937446e+01, 1.87381742286038500e+00
 2.06829125976562551e+01, 2.00923300256504778e+00
 1.93525317382812503e+01, 2.15443469003188426e+00
 1.81123461914062531e+01, 2.31012970008316021e+00
 1.69510815429687511e+01, 2.47707635599171150e+00
 1.58687377929687479e+01, 2.65608778294668690e+00
 1.48653149414062469e+01, 2.84803586843580181e+00
 1.39295385742187499e+01, 3.05385550883341539e+00
 1.30501342773437514e+01, 3.27454916287772857e+00
 1.22383764648437499e+01, 3.51119173421513109e+00
 1.14717163085937521e+01, 3.76493580679246742e+00
 1.07727026367187513e+01, 4.03701725859655358e+00
 1.01075122070312489e+01, 4.32876128108305736e+00
 9.49869384765624858e+00, 4.64158883361278196e+00
 8.92369873046875028e+00, 4.97702356433211346e+00
 8.39380126953124872e+00, 5.33669923120631307e+00
 7.90900146484375011e+00, 5.72236765935021996e+00
 7.44675048828124897e+00, 6.13590727341317610e+00
 7.02959716796874989e+00, 6.57933224657568250e+00
 6.64626708984374925e+00, 7.05480231071864505e+00
 6.29676025390625060e+00, 7.56463327554629039e+00
 5.99235107421875046e+00, 8.11130830789687174e+00
 5.73303955078125060e+00, 8.69749002617783518e+00
 5.54137451171874940e+00, 9.32603346883219864e+00
 5.48500244140625082e+00, 1.00000000000000000e+01
