"amplitude","duration"
 2.81102054443359339e+03, 1.00000000000000002e-02
 2.62159379150390669e+03, 1.07226722201032316e-02
 2.44492106689453249e+03, 1.14975699539773563e-02
 2.28016518310546780e+03, 1.23284673944206585e-02
 2.12650203369140672e+03, 1.32194114846602880e-02
 1.98321216064453142e+03, 1.41747416292680554e-02
 1.84956302490234361e+03, 1.51991108295293394e-02
 1.72492673583984356e+03, 1.62975083462064442e-02
 1.60870156494140633e+03, 1.74752840000768385e-02
 1.50029886474609361e+03, 1.87381742286038405e-02
 1.39919539306640604e+03, 2.00923300256504699e-02
 1.30492023193359387e+03, 2.15443469003188462e-02
 1.21698938232421892e+03, 2.31012970008316054e-02
 1.13499733154296860e+03, 2.47707635599171139e-02
 1.05851240478515615e+03, 2.65608778294668668e-02
 9.87194494628906341e+02, 2.84803586843580189e-02
 9.20677331542968659e+02, 3.05385550883341544e-02
 8.58646970214843805e+02, 3.27454916287772818e-02
 8.00802546386718859e+02, 3.51119173421513067e-02
 7.46856276855468877e+02, 3.76493580679246737e-02
 6.96533459472656205e+02, 4.03701725859655358e-02
 6.49611716308593714e+02, 4.32876128108305724e-02
 6.05855588378906305e+02, 4.64158883361277946e-02
 5.65042697753906168e+02, 4.97702356433211146e-02
 5.26989909667968732e+02, 5.33669923120630996e-02
 4.91487927246093705e+02, 5.72236765935021721e-02
 4.58392858886718727e+02, 6.13590727341317282e-02
 4.27521569824218659e+02, 6.57933224657568233e-02
 3.98730168457031255e+02, 7.05480231071864555e-02
 3.71874763183593700e+02, 7.56463327554629111e-02
 3.46837624511718673e+02, 8.11130830789687229e-02
 3.23487941894531218e+02, 8.69749002617783429e-02
 3.01707985839843786e+02, 9.32603346883219969e-02
 2.81393107910156232e+02, 1.00000000000000006e-01
 2.62451740722656268e+02, 1.07226722201032312e-01
 2.44792316894531268e+02, 1.14975699539773560e-01
 2.28310187988281257e+02, 1.23284673944206585e-01
 2.12953029785156275e+02, 1.32194114846602928e-01
 1.98629274902343752e+02, 1.41747416292680561e-01
 1.85260437011718693e+02, 1.51991108295293387e-01
 1.72807272949218770e+02, 1.62975083462064435e-01
 1.61178215332031300e+02, 1.74752840000768378e-01
 1.50347102050781245e+02, 1.87381742286038405e-01
 1.40235446777343725e+02, 2.00923300256504678e-01
 1.30817087402343759e+02, 2.15443469003188448e-01
 1.22026618652343757e+02, 2.31012970008316054e-01
 1.13824797363281235e+02, 2.47707635599171139e-01
 1.06185461425781241e+02, 2.65608778294668668e-01
 9.90562866210937614e+01, 2.84803586843580203e-01
 9.23980297851562398e+01, 3.05385550883341572e-01
 8.61976098632812437e+01, 3.27454916287772846e-01
 8.04157836914062614e+01, 3.51119173421513109e-01
 7.50263891601562563e+01, 3.76493580679246764e-01
 7.00032641601562347e+01, 4.03701725859655580e-01
 6.53071655273437557e+01, 4.32876128108305946e-01
 6.09380932617187483e+01, 4.64158883361277974e-01
 5.68568041992187432e+01, 4.97702356433211146e-01
 5.30502172851562435e+01, 5.33669923120630996e-01
 4.95052514648437594e+01, 5.72236765935021707e-01
 4.61957446289062474e+01, 6.13590727341317255e-01
 4.31086157226562463e+01, 6.57933224657568205e-01
 4.02307836914062520e+01, 7.05480231071864528e-01
 3.75491674804687534e+01, 7.56463327554629084e-01
 3.50506860351562395e+01, 8.11130830789687285e-01
 3.27222583007812489e+01, 8.69749002617783429e-01
 3.05377221679687523e+01, 9.32603346883219886e-01
 2.85101586914062466e+01, 1.00000000000000000e+00
 2.66134057617187523e+01, 1.07226722201032310e+00
 2.48605444335937520e+01, 1.14975699539773557e+00
 2.32123315429687480e+01, 1.23284673944206591e+00
 2.16818481445312479e+01, 1.32194114846602861e+00
 2.02429321289062472e+01, 1.41747416292680484e+00
 1.89086645507812534e+01, 1.51991108295293320e+00
 1.76659643554687484e+01, 1.62975083462064507e+00
 1.65148315429687500e+01, 1.74752840000768472e+00
 1.54291040039062501e+01, 1.87381742286038500e+00
 1.44218627929687475e+01, 2.00923300256504778e+00
 1.34800268554687488e+01, 2.15443469003188426e+00
 1.26035961914062504e+01, 2.31012970008316021e+00
 1.17925708007812506e+01, 2.47707635599171150e+00
 1.10338696289062490e+01, 2.65608778294668690e+00
 1.03144116210937504e+01, 2.84803586843580181e+00
 9.66035888671875220e+00, 3.05385550883341539e+00
 9.04554931640624815e+00, 3.27454916287772857e+00
 8.46998291015624893e+00, 3.51119173421513109e+00
 7.93365966796874922e+00, 3.76493580679246742e+00
 7.43657958984374901e+00, 4.03701725859655358e+00
 6.97874267578125007e+00, 4.32876128108305736e+00
 6.56014892578125064e+00, 4.64158883361278196e+00
 6.15463623046874986e+00, 4.97702356433211346e+00
 5.78836669921874858e+00, 5.33669923120631307e+00
 5.44825927734374993e+00, 5.72236765935021996e+00
 5.13431396484375036e+00, 6.13590727341317610e+00
 4.84653076171874986e+00, 6.57933224657568250e+00
 4.58490966796875021e+00, 7.05480231071864505e+00
 4.34945068359374964e+00, 7.56463327554629039e+00
 4.14015380859374993e+00, 8.11130830789687174e+00
 3.95701904296875018e+00, 8.69749002617783518e+00
 3.82620849609375036e+00, 9.32603346883219864e+00
 3.76080322265625000e+00, 1.00000000000000000e+01
