"amplitude","duration"
 4.13694118652343775e+02, 1.00000000000000002e-02
 3.85816091308593684e+02, 1.07226722201032316e-02
 3.59806179199218775e+02, 1.14975699539773563e-02
 3.35563791503906202e+02, 1.23284673944206585e-02
 3.12945227050781227e+02, 1.32194114846602880e-02
 2.91864265136718700e+02, 1.41747416292680554e-02
 2.72191574707031236e+02, 1.51991108295293394e-02
 2.53855305175781268e+02, 1.62975083462064442e-02
 2.36754865722656291e+02, 1.74752840000768385e-02
 2.20789665527343743e+02, 1.87381742286038405e-02
 2.05916594238281249e+02, 2.00923300256504699e-02
 1.92049431152343686e+02, 2.15443469003188462e-02
 1.79101955566406275e+02, 2.31012970008316054e-02
 1.67031057128906241e+02, 2.47707635599171139e-02
 1.55779255371093768e+02, 2.65608778294668668e-02
 1.45289069824218728e+02, 2.84803586843580189e-02
 1.35503020019531220e+02, 3.05385550883341544e-02
 1.26363625488281244e+02, 3.27454916287772818e-02
 1.17856516113281245e+02, 3.51119173421513067e-02
 1.09909841308593755e+02, 3.76493580679246737e-02
 1.02509230957031249e+02, 4.03701725859655358e-02
 9.56115747070312381e+01, 4.32876128108305724e-02
 8.91593920898437489e+01, 4.64158883361277946e-02
 8.31526831054687392e+01, 4.97702356433211146e-02
 7.75627075195312585e+01, 5.33669923120630996e-02
 7.23319848632812494e+01, 5.72236765935021721e-02
 6.74605151367187403e+01, 6.13590727341317282e-02
 6.29195581054687523e+01, 6.57933224657568233e-02
 5.86803735351562494e+01, 7.05480231071864555e-02
 5.47285913085937494e+01, 7.56463327554629111e-02
 5.10498413085937415e+01, 8.11130830789687229e-02
 4.76153833007812466e+01, 8.69749002617783429e-02
 4.44108471679687540e+01, 9.32603346883219969e-02
 4.14218627929687528e+01, 1.00000000000000006e-01
 3.86340600585937466e+01, 1.07226722201032312e-01
 3.60330688476562528e+01, 1.14975699539773560e-01
 3.36045190429687466e+01, 1.23284673944206585e-01
 3.13484106445312491e+01, 1.32194114846602928e-01
 2.92360034179687460e+01, 1.41747416292680561e-01
 2.72672973632812514e+01, 1.51991108295293387e-01
 2.54279223632812474e+01, 1.62975083462064435e-01
 2.37178784179687483e+01, 1.74752840000768378e-01
 2.21227954101562503e+01, 1.87381742286038405e-01
 2.06426733398437463e+01, 2.00923300256504678e-01
 1.92487719726562503e+01, 2.15443469003188448e-01
 1.79554614257812517e+01, 2.31012970008316054e-01
 1.67483715820312540e+01, 2.47707635599171139e-01
 1.56275024414062500e+01, 2.65608778294668668e-01
 1.45784838867187485e+01, 2.84803586843580203e-01
 1.36013159179687495e+01, 3.05385550883341572e-01
 1.26816284179687475e+01, 3.27454916287772846e-01
 1.18337915039062498e+01, 3.51119173421513109e-01
 1.10434350585937491e+01, 3.76493580679246764e-01
 1.02961889648437488e+01, 4.03701725859655580e-01
 9.60642333984374908e+00, 4.32876128108305946e-01
 8.95976806640624979e+00, 4.64158883361277974e-01
 8.37059326171875107e+00, 4.97702356433211146e-01
 7.81015869140625085e+00, 5.33669923120630996e-01
 7.27846435546874915e+00, 5.72236765935021707e-01
 6.78988037109374964e+00, 6.13590727341317255e-01
 6.34440673828124879e+00, 6.57933224657568205e-01
 5.91330322265624986e+00, 7.05480231071864528e-01
 5.52531005859374957e+00, 7.56463327554629084e-01
 5.15168701171874943e+00, 8.11130830789687285e-01
 4.80680419921874957e+00, 8.69749002617783429e-01
 4.49066162109375000e+00, 9.32603346883219886e-01
 4.18888916015625057e+00, 1.00000000000000000e+00
 3.91585693359374964e+00, 1.07226722201032310e+00
 3.65719482421874975e+00, 1.14975699539773557e+00
 3.41290283203125000e+00, 1.23284673944206591e+00
 3.18298095703124950e+00, 1.32194114846602861e+00
 2.98179931640625018e+00, 1.41747416292680484e+00
 2.78061767578124996e+00, 1.51991108295293320e+00
 2.59380615234374989e+00, 1.62975083462064507e+00
 2.42136474609374996e+00, 1.74752840000768472e+00
 2.26329345703125018e+00, 1.87381742286038500e+00
 2.11959228515624964e+00, 2.00923300256504778e+00
 1.97589111328125000e+00, 2.15443469003188426e+00
 1.84656005859375005e+00, 2.31012970008316021e+00
 1.73159912109374980e+00, 2.47707635599171150e+00
 1.61663818359375000e+00, 2.65608778294668690e+00
 1.51604736328124989e+00, 2.84803586843580181e+00
 1.41545654296874979e+00, 3.05385550883341539e+00
 1.31486572265624968e+00, 3.27454916287772857e+00
 1.24301513671874986e+00, 3.51119173421513109e+00
 1.15679443359374989e+00, 3.76493580679246742e+00
 1.08494384765625007e+00, 4.03701725859655358e+00
 1.01309326171874980e+00, 4.32876128108305736e+00
 9.55612792968750013e-01, 4.64158883361278196e+00
 8.83762207031249969e-01, 4.97702356433211346e+00
 8.40651855468749987e-01, 5.33669923120631307e+00
 7.83171386718749973e-01, 5.72236765935021996e+00
 7.40061035156249991e-01, 6.13590727341317610e+00
 6.82580566406249867e-01, 6.57933224657568250e+00
 nan, 7.05480231071864505e+00
 nan, 7.56463327554629039e+00
 nan, 8.11130830789687174e+00
 nan, 8.69749002617783518e+00
 nan, 9.32603346883219864e+00
 nan, 1.00000000000000000e+01
