"amplitude","duration"
 1.08152160644531250e+03, 1.00000000000000002e-02
 1.00864562988281250e+03, 1.07226722201032316e-02
 9.40676879882812500e+02, 1.14975699539773563e-02
 8.77285766601562500e+02, 1.23284673944206585e-02
 8.18161010742187500e+02, 1.32194114846602880e-02
 7.63027954101562500e+02, 1.41747416292680554e-02
 7.11611938476562500e+02, 1.51991108295293394e-02
 6.63656616210937500e+02, 1.62975083462064442e-02
 6.18942260742187500e+02, 1.74752840000768385e-02
 5.77230834960937500e+02, 1.87381742286038405e-02
 5.38339233398437500e+02, 2.00923300256504699e-02
 5.02066040039062500e+02, 2.15443469003188462e-02
 4.68228149414062500e+02, 2.31012970008316054e-02
 4.36679077148437500e+02, 2.47707635599171139e-02
 4.07254028320312500e+02, 2.65608778294668668e-02
 3.79824829101562500e+02, 2.84803586843580189e-02
 3.54226684570312500e+02, 3.05385550883341544e-02
 3.30368041992187500e+02, 3.27454916287772818e-02
 3.08102416992187500e+02, 3.51119173421513067e-02
 2.87356567382812500e+02, 3.76493580679246737e-02
 2.68002319335937500e+02, 4.03701725859655358e-02
 2.49948120117187500e+02, 4.32876128108305724e-02
 2.33102416992187500e+02, 4.64158883361277946e-02
 2.17410278320312500e+02, 4.97702356433211146e-02
 2.02761840820312500e+02, 5.33669923120630996e-02
 1.89102172851562500e+02, 5.72236765935021721e-02
 1.76376342773437500e+02, 6.13590727341317282e-02
 1.64492797851562500e+02, 6.57933224657568233e-02
 1.53433227539062500e+02, 7.05480231071864555e-02
 1.43087768554687500e+02, 7.56463327554629111e-02
 1.33456420898437500e+02, 8.11130830789687229e-02
 1.24484252929687500e+02, 8.69749002617783429e-02
 1.16098022460937500e+02, 9.32603346883219969e-02
 1.08297729492187500e+02, 1.00000000000000006e-01
 1.01010131835937500e+02, 1.07226722201032312e-01
 9.42169189453125000e+01, 1.14975699539773560e-01
 8.78814697265625000e+01, 1.23284673944206585e-01
 8.19671630859375000e+01, 1.32194114846602928e-01
 7.64556884765625000e+01, 1.41747416292680561e-01
 7.13104248046875000e+01, 1.51991108295293387e-01
 6.65313720703125000e+01, 1.62975083462064435e-01
 6.20635986328125000e+01, 1.74752840000768378e-01
 5.78887939453125000e+01, 1.87381742286038405e-01
 5.40069580078125000e+01, 2.00923300256504678e-01
 5.03814697265625000e+01, 2.15443469003188448e-01
 4.69940185546875000e+01, 2.31012970008316054e-01
 4.38446044921875000e+01, 2.47707635599171139e-01
 4.09149169921875000e+01, 2.65608778294668668e-01
 3.81683349609375000e+01, 2.84803586843580203e-01
 3.56048583984375000e+01, 3.05385550883341572e-01
 3.32244873046875000e+01, 3.27454916287772846e-01
 3.10089111328125000e+01, 3.51119173421513109e-01
 2.89215087890625000e+01, 3.76493580679246764e-01
 2.69989013671875000e+01, 4.03701725859655580e-01
 2.51861572265625000e+01, 4.32876128108305946e-01
 2.35015869140625000e+01, 4.64158883361277974e-01
 2.19451904296875000e+01, 4.97702356433211146e-01
 2.04803466796875000e+01, 5.33669923120630996e-01
 1.91070556640625000e+01, 5.72236765935021707e-01
 1.78436279296875000e+01, 6.13590727341317255e-01
 1.66534423828125000e+01, 6.57933224657568205e-01
 1.55548095703125000e+01, 7.05480231071864528e-01
 1.45294189453125000e+01, 7.56463327554629084e-01
 1.35589599609375000e+01, 8.11130830789687285e-01
 1.26617431640625000e+01, 8.69749002617783429e-01
 1.18194580078125000e+01, 9.32603346883219886e-01
 1.10504150390625000e+01, 1.00000000000000000e+00
 1.03179931640625000e+01, 1.07226722201032310e+00
 9.64050292968750000e+00, 1.14975699539773557e+00
 9.01794433593750000e+00, 1.23284673944206591e+00
 8.41369628906250000e+00, 1.32194114846602861e+00
 7.86437988281250000e+00, 1.41747416292680484e+00
 7.35168457031250000e+00, 1.51991108295293320e+00
 6.87561035156250000e+00, 1.62975083462064507e+00
 6.43615722656250000e+00, 1.74752840000768472e+00
 6.01501464843750000e+00, 1.87381742286038500e+00
 5.63049316406250000e+00, 2.00923300256504778e+00
 5.28259277343750000e+00, 2.15443469003188426e+00
 4.93469238281250000e+00, 2.31012970008316021e+00
 4.62341308593750000e+00, 2.47707635599171150e+00
 4.33044433593750000e+00, 2.65608778294668690e+00
 4.07409667968750000e+00, 2.84803586843580181e+00
 3.81774902343750000e+00, 3.05385550883341539e+00
 3.57971191406250000e+00, 3.27454916287772857e+00
 3.35998535156250000e+00, 3.51119173421513109e+00
 3.15856933593750000e+00, 3.76493580679246742e+00
 2.97546386718750000e+00, 4.03701725859655358e+00
 2.81066894531250000e+00, 4.32876128108305736e+00
 2.64587402343750000e+00, 4.64158883361278196e+00
 2.49938964843750000e+00, 4.97702356433211346e+00
 2.35290527343750000e+00, 5.33669923120631307e+00
 2.22473144531250000e+00, 5.72236765935021996e+00
 2.11486816406250000e+00, 6.13590727341317610e+00
 2.02331542968750000e+00, 6.57933224657568250e+00
 1.93176269531250000e+00, 7.05480231071864505e+00
 1.85852050781250000e+00, 7.56463327554629039e+00
 1.78527832031250000e+00, 8.11130830789687174e+00
 1.74865722656250000e+00, 8.69749002617783518e+00
 1.71203613281250000e+00, 9.32603346883219864e+00
 1.71203613281250000e+00, 1.00000000000000000e+01
