"amplitude","duration"
 1.81175908935546863e+03, 1.00000000000000002e-02
 1.68965878662109367e+03, 1.07226722201032316e-02
 1.57579363525390613e+03, 1.14975699539773563e-02
 1.46959628662109390e+03, 1.23284673944206585e-02
 1.37056816162109385e+03, 1.32194114846602880e-02
 1.27821068115234380e+03, 1.41747416292680554e-02
 1.19207684326171898e+03, 1.51991108295293394e-02
 1.11173683837890644e+03, 1.62975083462064442e-02
 1.03682962646484361e+03, 1.74752840000768385e-02
 9.66959782714843868e+02, 1.87381742286038405e-02
 9.01800651855468686e+02, 2.00923300256504699e-02
 8.41025578613281141e+02, 2.15443469003188462e-02
 7.84359484863281068e+02, 2.31012970008316054e-02
 7.31510100097656277e+02, 2.47707635599171139e-02
 6.82219538574218859e+02, 2.65608778294668668e-02
 6.36247106933593614e+02, 2.84803586843580189e-02
 5.93386496582031214e+02, 3.05385550883341544e-02
 5.53397014160156232e+02, 3.27454916287772818e-02
 5.16123928222656104e+02, 3.51119173421513067e-02
 4.81343737792968795e+02, 3.76493580679246737e-02
 4.48918903808593768e+02, 4.03701725859655358e-02
 4.18677502441406205e+02, 4.32876128108305724e-02
 3.90481994628906250e+02, 4.64158883361277946e-02
 3.64177648925781341e+02, 4.97702356433211146e-02
 3.39644118652343764e+02, 5.33669923120630996e-02
 3.16761057128906259e+02, 5.72236765935021721e-02
 2.95425310058593709e+02, 6.13590727341317282e-02
 2.75533723144531223e+02, 6.57933224657568233e-02
 2.56983142089843682e+02, 7.05480231071864555e-02
 2.39687604980468791e+02, 7.56463327554629111e-02
 2.23543957519531261e+02, 8.11130830789687229e-02
 2.08500622558593761e+02, 8.69749002617783429e-02
 1.94454445800781286e+02, 9.32603346883219969e-02
 1.81371042480468759e+02, 1.00000000000000006e-01
 1.69164450683593770e+02, 1.07226722201032312e-01
 1.57783093261718761e+02, 1.14975699539773560e-01
 1.47158200683593748e+02, 1.23284673944206585e-01
 1.37255388183593766e+02, 1.32194114846602928e-01
 1.28023078613281257e+02, 1.41747416292680561e-01
 1.19426887207031257e+02, 1.51991108295293387e-01
 1.11398044433593753e+02, 1.62975083462064435e-01
 1.03902165527343740e+02, 1.74752840000768378e-01
 9.69220581054687500e+01, 1.87381742286038405e-01
 9.04061450195312517e+01, 2.00923300256504678e-01
 8.43372338867187636e+01, 2.15443469003188448e-01
 7.86637475585937409e+01, 2.31012970008316054e-01
 7.33856860351562545e+01, 2.47707635599171139e-01
 6.84686645507812557e+01, 2.65608778294668668e-01
 6.38611059570312420e+01, 2.84803586843580203e-01
 5.95802026367187523e+01, 3.05385550883341572e-01
 5.55915698242187517e+01, 3.27454916287772846e-01
 5.18608227539062412e+01, 3.51119173421513109e-01
 4.83879614257812491e+01, 3.76493580679246764e-01
 4.51557934570312511e+01, 4.03701725859655580e-01
 4.21299340820312551e+01, 4.32876128108305946e-01
 3.93103833007812469e+01, 4.64158883361277974e-01
 3.66799487304687517e+01, 4.97702356433211146e-01
 3.42386303710937554e+01, 5.33669923120630996e-01
 3.19520434570312482e+01, 5.72236765935021707e-01
 2.98201879882812513e+01, 6.13590727341317255e-01
 2.78258715820312474e+01, 6.57933224657568205e-01
 2.59690942382812473e+01, 7.05480231071864528e-01
 2.42498559570312509e+01, 7.56463327554629084e-01
 2.26337719726562483e+01, 8.11130830789687285e-01
 2.11380346679687534e+01, 8.69749002617783429e-01
 1.97282592773437528e+01, 9.32603346883219886e-01
 1.84216381835937497e+01, 1.00000000000000000e+00
 1.72009790039062480e+01, 1.07226722201032310e+00
 1.60662817382812477e+01, 1.14975699539773557e+00
 1.50175463867187506e+01, 1.23284673944206591e+00
 1.40203881835937505e+01, 1.32194114846602861e+00
 1.30919995117187486e+01, 1.41747416292680484e+00
 1.22323803710937486e+01, 1.51991108295293320e+00
 1.14415307617187505e+01, 1.62975083462064507e+00
 1.06850659179687515e+01, 1.74752840000768472e+00
 9.99737060546875078e+00, 1.87381742286038500e+00
 9.34406005859374922e+00, 2.00923300256504778e+00
 8.74232666015624993e+00, 2.15443469003188426e+00
 8.17497802734374979e+00, 2.31012970008316021e+00
 7.65920654296875014e+00, 2.47707635599171150e+00
 7.16062744140625007e+00, 2.65608778294668690e+00
 6.71362548828125050e+00, 2.84803586843580181e+00
 6.28381591796874872e+00, 3.05385550883341539e+00
 5.88839111328125142e+00, 3.27454916287772857e+00
 5.52735107421874972e+00, 3.51119173421513109e+00
 5.18350341796874936e+00, 3.76493580679246742e+00
 4.85684814453125036e+00, 4.03701725859655358e+00
 4.56457763671874872e+00, 4.32876128108305736e+00
 4.28949951171875021e+00, 4.64158883361278196e+00
 4.03161376953124950e+00, 4.97702356433211346e+00
 3.80811279296875060e+00, 5.33669923120631307e+00
 3.58461181640624993e+00, 5.72236765935021996e+00
 3.39549560546875018e+00, 6.13590727341317610e+00
 3.20637939453124954e+00, 6.57933224657568250e+00
 3.05164794921874982e+00, 7.05480231071864505e+00
 2.89691650390625011e+00, 7.56463327554629039e+00
 2.77656982421875043e+00, 8.11130830789687174e+00
 2.67341552734375032e+00, 8.69749002617783518e+00
 2.62183837890624982e+00, 9.32603346883219864e+00
 2.60464599609375025e+00, 1.00000000000000000e+01
