"amplitude","duration"
 4.37162946044921955e+03, 1.00000000000000002e-02
 4.07701896240234373e+03, 1.07226722201032316e-02
 3.80226511474609333e+03, 1.14975699539773563e-02
 3.54602362548828160e+03, 1.23284673944206585e-02
 3.30706357666015583e+03, 1.32194114846602880e-02
 3.08420263916015710e+03, 1.41747416292680554e-02
 2.87635566162109399e+03, 1.51991108295293394e-02
 2.68251847412109464e+03, 1.62975083462064442e-02
 2.50175169189453163e+03, 1.74752840000768385e-02
 2.33316451904296946e+03, 1.87381742286038405e-02
 2.17593094482421884e+03, 2.00923300256504699e-02
 2.02930593994140645e+03, 2.15443469003188462e-02
 1.89256067138671870e+03, 2.31012970008316054e-02
 1.76503109130859411e+03, 2.47707635599171139e-02
 1.64610174072265636e+03, 2.65608778294668668e-02
 1.53518955322265629e+03, 2.84803586843580189e-02
 1.43174385498046877e+03, 3.05385550883341544e-02
 1.33526256103515652e+03, 3.27454916287772818e-02
 1.24529217529296875e+03, 3.51119173421513067e-02
 1.16139539794921893e+03, 3.76493580679246737e-02
 1.08313492919921873e+03, 4.03701725859655358e-02
 1.01017064697265619e+03, 4.32876128108305724e-02
 9.42113840332031259e+02, 4.64158883361277946e-02
 8.78640583496093768e+02, 4.97702356433211146e-02
 8.19443146972656223e+02, 5.33669923120630996e-02
 7.64246193847656286e+02, 5.72236765935021721e-02
 7.12758190917968705e+02, 6.13590727341317282e-02
 6.64736193847656295e+02, 6.57933224657568233e-02
 6.19969650878906350e+02, 7.05480231071864555e-02
 5.78199421386718768e+02, 7.56463327554629111e-02
 5.39263542480468686e+02, 8.11130830789687229e-02
 5.02935266113281273e+02, 8.69749002617783429e-02
 4.69068825683593673e+02, 9.32603346883219969e-02
 4.37486062011718786e+02, 1.00000000000000006e-01
 4.08025012207031295e+02, 1.07226722201032312e-01
 3.80556105957031264e+02, 1.14975699539773560e-01
 3.54933576660156177e+02, 1.23284673944206585e-01
 3.31027854003906327e+02, 1.32194114846602928e-01
 3.08741760253906250e+02, 1.41747416292680561e-01
 2.87961921386718814e+02, 1.51991108295293387e-01
 2.68574963378906318e+02, 1.62975083462064435e-01
 2.50499904785156247e+02, 1.74752840000768378e-01
 2.33655764160156252e+02, 1.87381742286038405e-01
 2.17929167480468777e+02, 2.00923300256504678e-01
 2.03271525878906232e+02, 2.15443469003188448e-01
 1.89601857910156269e+02, 2.31012970008316054e-01
 1.76839182128906259e+02, 2.47707635599171139e-01
 1.64951105957031245e+02, 2.65608778294668668e-01
 1.53856647949218740e+02, 2.84803586843580203e-01
 1.43523415527343786e+02, 3.05385550883341572e-01
 1.33870427246093755e+02, 3.27454916287772846e-01
 1.24881486816406237e+02, 3.51119173421513109e-01
 1.16491809082031253e+02, 3.76493580679246764e-01
 1.08669001464843774e+02, 4.03701725859655580e-01
 1.01380671386718745e+02, 4.32876128108305946e-01
 9.45620336914062563e+01, 4.64158883361277974e-01
 8.82292846679687415e+01, 4.97702356433211146e-01
 8.23014428710937693e+01, 5.33669923120630996e-01
 7.67947045898437466e+01, 5.72236765935021707e-01
 7.16442846679687619e+01, 6.13590727341317255e-01
 6.68501831054687585e+01, 6.57933224657568205e-01
 6.23638110351562460e+01, 7.05480231071864528e-01
 5.81851684570312528e+01, 7.56463327554629084e-01
 5.42980590820312585e+01, 8.11130830789687285e-01
 5.06700903320312506e+01, 8.69749002617783429e-01
 4.72850659179687511e+01, 9.32603346883219886e-01
 4.41267895507812398e+01, 1.00000000000000000e+00
 4.11790649414062528e+01, 1.07226722201032310e+00
 3.84418920898437477e+01, 1.14975699539773557e+00
 3.58828784179687545e+01, 1.23284673944206591e+00
 3.34858276367187528e+01, 1.32194114846602861e+00
 3.12669360351562453e+01, 1.41747416292680484e+00
 2.91938110351562479e+01, 1.51991108295293320e+00
 2.72502563476562507e+01, 1.62975083462064507e+00
 2.54524682617187494e+01, 1.74752840000768472e+00
 2.37680541992187528e+01, 1.87381742286038500e+00
 2.21970141601562467e+01, 2.00923300256504778e+00
 2.07393481445312524e+01, 2.15443469003188426e+00
 1.93626635742187503e+01, 2.31012970008316021e+00
 1.80993530273437564e+01, 2.47707635599171150e+00
 1.69170239257812511e+01, 2.65608778294668690e+00
 1.58156762695312487e+01, 2.84803586843580181e+00
 1.47791137695312500e+01, 3.05385550883341539e+00
 1.38235327148437506e+01, 3.27454916287772857e+00
 1.29327368164062513e+01, 3.51119173421513109e+00
 1.20905297851562530e+01, 3.76493580679246742e+00
 1.13131079101562513e+01, 4.03701725859655358e+00
 1.06004711914062533e+01, 4.32876128108305736e+00
 9.92022705078125000e+00, 4.64158883361278196e+00
 9.30476806640625043e+00, 4.97702356433211346e+00
 8.72170166015625270e+00, 5.33669923120631307e+00
 8.18722412109374886e+00, 5.72236765935021996e+00
 7.70133544921875135e+00, 6.13590727341317610e+00
 7.23164306640624943e+00, 6.57933224657568250e+00
 6.81053955078125028e+00, 7.05480231071864505e+00
 6.43802490234375036e+00, 7.56463327554629039e+00
 6.09790283203125050e+00, 8.11130830789687174e+00
 5.80636962890624986e+00, 8.69749002617783518e+00
 5.56342529296875021e+00, 9.32603346883219864e+00
 5.45005126953125085e+00, 1.00000000000000000e+01
