"amplitude","duration"
 3.20822206787109371e+03, 1.00000000000000002e-02
 3.01303276611328056e+03, 1.06478597782334906e-02
 2.82972036621093685e+03, 1.13376917856922617e-02
 2.65755917724609390e+03, 1.20722152342880879e-02
 2.49586661865234419e+03, 1.28543255027353722e-02
 2.34401759033203052e+03, 1.36871055496897032e-02
 2.20141573242187496e+03, 1.45738380662977385e-02
 2.06747905517578056e+03, 1.55180184160619832e-02
 1.94169741943359395e+03, 1.65233684130273069e-02
 1.82356787109374977e+03, 1.75938509926007215e-02
 1.71261619628906260e+03, 1.87336858328346692e-02
 1.60842566162109370e+03, 1.99473659877502825e-02
 1.51057953369140614e+03, 2.12396755982669008e-02
 1.41868263427734337e+03, 2.26157087505513485e-02
 1.33237571044921879e+03, 2.40808895561239016e-02
 1.25132106445312502e+03, 2.56409935328734614e-02
 1.17519536865234340e+03, 2.73021703712628509e-02
 1.10370403564453136e+03, 2.90709681754647842e-02
 1.03655966308593725e+03, 3.09543592749837344e-02
 9.73496403808593868e+02, 3.29597677085088081e-02
 9.14284335937499918e+02, 3.50950984883350164e-02
 8.58664797363281423e+02, 3.73687687607085414e-02
 8.06429421386718786e+02, 3.97897409849256797e-02
 7.57377026367187455e+02, 4.23675582619718813e-02
 7.11306430664062418e+02, 4.51123819519614402e-02
 6.68038007812499927e+02, 4.80350317286596662e-02
 6.27399316406249795e+02, 5.11470282289765085e-02
 5.89239470214843777e+02, 5.44606384655492159e-02
 5.53400397949218814e+02, 5.79889241814237136e-02
 5.19738398437499882e+02, 6.17457933374413043e-02
 4.88131325683593786e+02, 6.57460549352858747e-02
 4.58442663574218727e+02, 7.00054773922959839e-02
 4.30557451171875016e+02, 7.45408506981462826e-02
 4.04375097656249977e+02, 7.93700525984099986e-02
 3.79780642089843752e+02, 8.45121190658886384e-02
 3.56687863769531305e+02, 8.99873193374955277e-02
 3.34996171874999959e+02, 9.58172358124771417e-02
 3.14626530761718641e+02, 1.02024849126918948e-01
 2.95492719726562484e+02, 1.08634628739886052e-01
 2.77530073242187541e+02, 1.15672629388276077e-01
 2.60652370605468718e+02, 1.23166593790593470e-01
 2.44809316406249991e+02, 1.31146062004488306e-01
 2.29929060058593734e+02, 1.39642487869130638e-01
 2.15946936035156227e+02, 1.48689362991417495e-01
 2.02819833984374952e+02, 1.58322348764747378e-01
 1.90497458496093770e+02, 1.68579416940760840e-01
 1.78915144042968734e+02, 1.79500999308158160e-01
 1.68044150390624964e+02, 1.91130147068605510e-01
 1.57834182128906207e+02, 2.03512700537965607e-01
 1.48242128906250002e+02, 2.16697469841788254e-01
 1.39239250488281272e+02, 2.30736427317334208e-01
 1.30782436523437497e+02, 2.45684912380553927e-01
 1.22835761718749993e+02, 2.61601849665571928e-01
 1.15377670898437515e+02, 2.78549981296552784e-01
 1.08365053710937502e+02, 2.96596114207525685e-01
 1.01790725097656235e+02, 3.15811383485065988e-01
 9.56115747070312381e+01, 3.36271532771890647e-01
 8.98060473632812517e+01, 3.58057212836674132e-01
 8.43525878906249886e+01, 3.81254299487001069e-01
 7.92368261718749807e+01, 4.05954232078622412e-01
 7.44300219726562489e+01, 4.32254373955362980e-01
 6.99178051757812540e+01, 4.60258396240480760e-01
 6.56714355468749886e+01, 4.90076686492326719e-01
 6.16909130859374955e+01, 5.21826783835159236e-01
 5.79546826171875011e+01, 5.55633842280333412e-01
 5.44411889648437466e+01, 5.91631124064209368e-01
 5.11432470703124977e+01, 6.29960524947436595e-01
 4.80464868164062437e+01, 6.70773133546266553e-01
 4.51365380859374881e+01, 7.14229826900693365e-01
 4.24062158203124966e+01, 7.60501904627056580e-01
 3.98411499023437443e+01, 8.09771764154839757e-01
 3.74269702148437489e+01, 8.62233619709349419e-01
 3.51636767578124960e+01, 9.18094267874385750e-01
 3.30368994140625034e+01, 9.77573902752639667e-01
 3.10466381835937497e+01, 1.04090698393705750e+00
 2.91713378906249972e+01, 1.10834316071457284e+00
 2.74109985351562528e+01, 1.18014825614528784e+00
 2.57584350585937472e+01, 1.25660531489618044e+00
 2.42064624023437460e+01, 1.33801571895974702e+00
 2.27478955078124976e+01, 1.42470037565556695e+00
 2.13755493164062500e+01, 1.51700098259770577e+00
 2.00894238281249997e+01, 1.61528137461427934e+00
 1.88823339843749949e+01, 1.71992895792850886e+00
 1.77470947265624979e+01, 1.83135623725460106e+00
 1.66837060546875016e+01, 1.95000244182802973e+00
 1.56849829101562488e+01, 2.07633525677977904e+00
 1.47437402343750001e+01, 2.21085266667935176e+00
 1.38599780273437485e+01, 2.35408491851353219e+00
 1.30336962890625010e+01, 2.50659661183863047e+00
 1.22577099609375004e+01, 2.66898892434528978e+00
 1.15248339843750003e+01, 2.84190198160868812e+00
 1.08422534179687471e+01, 3.02601738036532319e+00
 1.01955981445312478e+01, 3.22206087526273999e+00
 9.59205322265624893e+00, 3.43080523967299245e+00
 9.02443359375000043e+00, 3.65307331184667694e+00
 8.48555419921874865e+00, 3.88974123841504404e+00
 7.98978515624999996e+00, 4.14174192802556718e+00
 7.51557128906249972e+00, 4.41006872872467071e+00
 7.07728271484374893e+00, 4.69577934358327287e+00
 6.66054931640625014e+00, 5.00000000000000089e+00
