"amplitude","duration"
 3.28600689941406199e+03, 1.00000000000000002e-02
 3.08609462646484462e+03, 1.06478597782334906e-02
 2.89834180908203143e+03, 1.13376917856922617e-02
 2.72202124755859404e+03, 1.20722152342880879e-02
 2.55642265380859408e+03, 1.28543255027353722e-02
 2.40090338623046864e+03, 1.36871055496897032e-02
 2.25484335205078150e+03, 1.45738380662977385e-02
 2.11767319335937464e+03, 1.55180184160619832e-02
 1.98884610107421850e+03, 1.65233684130273069e-02
 1.86786036376953098e+03, 1.75938509926007215e-02
 1.75423681884765620e+03, 1.87336858328346692e-02
 1.64752448974609388e+03, 1.99473659877502825e-02
 1.54730622314453149e+03, 2.12396755982669008e-02
 1.45318177734375013e+03, 2.26157087505513485e-02
 1.36479037109375008e+03, 2.40808895561239016e-02
 1.28177686035156239e+03, 2.56409935328734614e-02
 1.20381428710937485e+03, 2.73021703712628509e-02
 1.13059260498046888e+03, 2.90709681754647842e-02
 1.06182431640624986e+03, 3.09543592749837344e-02
 9.97244472656249854e+02, 3.29597677085088081e-02
 9.36593762207031205e+02, 3.50950984883350164e-02
 8.79635422363281123e+02, 3.73687687607085414e-02
 8.26138327636718714e+02, 3.97897409849256797e-02
 7.75899538574218695e+02, 4.23675582619718813e-02
 7.28721752929687568e+02, 4.51123819519614402e-02
 6.84407668457031150e+02, 4.80350317286596662e-02
 6.42793806152343677e+02, 5.11470282289765085e-02
 6.03711049804687377e+02, 5.44606384655492159e-02
 5.67007194824218686e+02, 5.79889241814237136e-02
 5.32535673828124914e+02, 6.17457933374413043e-02
 5.00161193847656193e+02, 6.57460549352858747e-02
 4.69759736328124973e+02, 7.00054773922959839e-02
 4.41207282714843700e+02, 7.45408506981462826e-02
 4.14391088867187477e+02, 7.93700525984099986e-02
 3.89204047851562450e+02, 8.45121190658886384e-02
 3.65555964355468802e+02, 8.99873193374955277e-02
 3.43345368652343780e+02, 9.58172358124771417e-02
 3.22482065429687509e+02, 1.02024849126918948e-01
 3.02892770996093759e+02, 1.08634628739886052e-01
 2.84492927246093700e+02, 1.15672629388276077e-01
 2.67214887695312427e+02, 1.23166593790593470e-01
 2.50991005859375008e+02, 1.31146062004488306e-01
 2.35747998046875011e+02, 1.39642487869130638e-01
 2.21435129394531231e+02, 1.48689362991417495e-01
 2.07996027832031245e+02, 1.58322348764747378e-01
 1.95374321289062493e+02, 1.68579416940760840e-01
 1.83519274902343795e+02, 1.79500999308158160e-01
 1.72385791015625017e+02, 1.91130147068605510e-01
 1.61928771972656250e+02, 2.03512700537965607e-01
 1.52108757324218743e+02, 2.16697469841788254e-01
 1.42886286621093745e+02, 2.30736427317334208e-01
 1.34227536621093748e+02, 2.45684912380553927e-01
 1.26093046874999999e+02, 2.61601849665571928e-01
 1.18454631347656232e+02, 2.78549981296552784e-01
 1.11284104003906236e+02, 2.96596114207525685e-01
 1.04547641601562503e+02, 3.15811383485065988e-01
 9.82226953124999937e+01, 3.36271532771890647e-01
 9.22810791015624972e+01, 3.58057212836674132e-01
 8.67002441406250171e+01, 3.81254299487001069e-01
 8.14576416015625000e+01, 4.05954232078622412e-01
 7.65363598632812341e+01, 4.32254373955362980e-01
 7.19138500976562511e+01, 4.60258396240480760e-01
 6.75732006835937540e+01, 4.90076686492326719e-01
 6.34974999999999952e+01, 5.21826783835159236e-01
 5.96698364257812415e+01, 5.55633842280333412e-01
 5.60789355468750017e+01, 5.91631124064209368e-01
 5.27022485351562509e+01, 6.29960524947436595e-01
 4.95285009765624977e+01, 6.70773133546266553e-01
 4.65520556640624932e+01, 7.14229826900693365e-01
 4.37560009765625040e+01, 7.60501904627056580e-01
 4.11290625000000034e+01, 8.09771764154839757e-01
 3.86656030273437565e+01, 8.62233619709349419e-01
 3.63487109375000017e+01, 9.18094267874385750e-01
 3.41727490234375040e+01, 9.77573902752639667e-01
 3.21264428710937509e+01, 1.04090698393705750e+00
 3.02097924804687494e+01, 1.10834316071457284e+00
 2.84115234375000014e+01, 1.18014825614528784e+00
 2.67147241210937452e+01, 1.25660531489618044e+00
 2.51250317382812511e+01, 1.33801571895974702e+00
 2.36368090820312489e+01, 1.42470037565556695e+00
 2.22331445312499980e+01, 1.51700098259770577e+00
 2.09196752929687477e+01, 1.61528137461427934e+00
 1.96794897460937435e+01, 1.71992895792850886e+00
 1.85238623046874977e+01, 1.83135623725460106e+00
 1.74302441406249962e+01, 1.95000244182802973e+00
 1.64099096679687477e+01, 2.07633525677977904e+00
 1.54459472656249979e+01, 2.21085266667935176e+00
 1.45439941406249993e+01, 2.35408491851353219e+00
 1.36984130859374993e+01, 2.50659661183863047e+00
 1.28979296874999996e+01, 2.66898892434528978e+00
 1.21538183593749984e+01, 2.84190198160868812e+00
 1.14491674804687520e+01, 3.02601738036532319e+00
 1.07896142578125005e+01, 3.22206087526273999e+00
 1.01695214843750001e+01, 3.43080523967299245e+00
 9.58888916015624915e+00, 3.65307331184667694e+00
 9.04208007812500014e+00, 3.88974123841504404e+00
 8.52909423828124957e+00, 4.14174192802556718e+00
 8.04993164062499922e+00, 4.41006872872467071e+00
 7.59895507812499993e+00, 4.69577934358327287e+00
 7.17616455078124904e+00, 5.00000000000000089e+00
