"amplitude","duration"
 1.23428361816406277e+03, 1.00000000000000002e-02
 1.15918881835937532e+03, 1.06478597782334906e-02
 1.08865983886718777e+03, 1.13376917856922617e-02
 1.02242602539062500e+03, 1.20722152342880879e-02
 9.60222607421875182e+02, 1.28543255027353722e-02
 9.01802465820312705e+02, 1.36871055496897032e-02
 8.46936132812500091e+02, 1.45738380662977385e-02
 7.95405908203125136e+02, 1.55180184160619832e-02
 7.47017626953125045e+02, 1.65233684130273069e-02
 7.01571240234375182e+02, 1.75938509926007215e-02
 6.58884350585937455e+02, 1.87336858328346692e-02
 6.18798095703125227e+02, 1.99473659877502825e-02
 5.81153613281250159e+02, 2.12396755982669008e-02
 5.45797924804687455e+02, 2.26157087505513485e-02
 5.12595703125000000e+02, 2.40808895561239016e-02
 4.81411621093750000e+02, 2.56409935328734614e-02
 4.52122119140625102e+02, 2.73021703712628509e-02
 4.24621289062500068e+02, 2.90709681754647842e-02
 3.98791455078125011e+02, 3.09543592749837344e-02
 3.74532592773437500e+02, 3.29597677085088081e-02
 3.51744677734375045e+02, 3.50950984883350164e-02
 3.30351220703124966e+02, 3.73687687607085414e-02
 3.10252197265625057e+02, 3.97897409849256797e-02
 2.91382885742187455e+02, 4.23675582619718813e-02
 2.73660913085937523e+02, 4.51123819519614402e-02
 2.57015673828124989e+02, 4.80350317286596662e-02
 2.41382446289062528e+02, 5.11470282289765085e-02
 2.26702392578125057e+02, 5.44606384655492159e-02
 2.12916674804687545e+02, 5.79889241814237136e-02
 1.99966455078125023e+02, 6.17457933374413043e-02
 1.87804663085937506e+02, 6.57460549352858747e-02
 1.76384228515625011e+02, 7.00054773922959839e-02
 1.65658081054687500e+02, 7.45408506981462826e-02
 1.55585034179687540e+02, 7.93700525984099986e-02
 1.46123901367187528e+02, 8.45121190658886384e-02
 1.37239379882812500e+02, 8.99873193374955277e-02
 1.28896166992187517e+02, 9.58172358124771417e-02
 1.21064843750000009e+02, 1.02024849126918948e-01
 1.13704223632812528e+02, 1.08634628739886052e-01
 1.06790771484375014e+02, 1.15672629388276077e-01
 1.00300952148437517e+02, 1.23166593790593470e-01
 9.42053466796874943e+01, 1.31146062004488306e-01
 8.84804199218749972e+01, 1.39642487869130638e-01
 8.31085205078125000e+01, 1.48689362991417495e-01
 7.80602294921875171e+01, 1.58322348764747378e-01
 7.33178955078124943e+01, 1.68579416940760840e-01
 6.88638671875000199e+01, 1.79500999308158160e-01
 6.46804931640625114e+01, 1.91130147068605510e-01
 6.07560058593750085e+01, 2.03512700537965607e-01
 5.70668701171875057e+01, 2.16697469841788254e-01
 5.36013183593750142e+01, 2.30736427317334208e-01
 5.03475830078125099e+01, 2.45684912380553927e-01
 4.72938964843749972e+01, 2.61601849665571928e-01
 4.44226074218750000e+01, 2.78549981296552784e-01
 4.17278320312500028e+01, 2.96596114207525685e-01
 3.91978027343750028e+01, 3.15811383485065988e-01
 3.68207519531249972e+01, 3.36271532771890647e-01
 3.45907958984374986e+01, 3.58057212836674132e-01
 3.24902832031250028e+01, 3.81254299487001069e-01
 3.05250976562500043e+01, 4.05954232078622412e-01
 2.86775878906250057e+01, 4.32254373955362980e-01
 2.69418701171875057e+01, 4.60258396240480760e-01
 2.53061767578125085e+01, 4.90076686492326719e-01
 2.37763916015625014e+01, 5.21826783835159236e-01
 2.23407470703125028e+01, 5.55633842280333412e-01
 2.09874755859375028e+01, 5.91631124064209368e-01
 1.97224609375000028e+01, 6.29960524947436595e-01
 1.85280517578125057e+01, 6.70773133546266553e-01
 1.74101318359374986e+01, 7.14229826900693365e-01
 1.63569335937500000e+01, 7.60501904627056580e-01
 1.53743408203125025e+01, 8.09771764154839757e-01
 1.44447021484375018e+01, 8.62233619709349419e-01
 1.35739013671875028e+01, 9.18094267874385750e-01
 1.27560546875000007e+01, 9.77573902752639667e-01
 1.19911621093750007e+01, 1.04090698393705750e+00
 1.12674560546875000e+01, 1.10834316071457284e+00
 1.05908203125000000e+01, 1.18014825614528784e+00
 9.95537109375000107e+00, 1.25660531489618044e+00
 9.36110839843750320e+00, 1.33801571895974702e+00
 8.80214843750000142e+00, 1.42470037565556695e+00
 8.27260742187500142e+00, 1.51700098259770577e+00
 7.77836914062500107e+00, 1.61528137461427934e+00
 7.31354980468750071e+00, 1.71992895792850886e+00
 6.87814941406250036e+00, 1.83135623725460106e+00
 6.46628417968750036e+00, 1.95000244182802973e+00
 6.08383789062500036e+00, 2.07633525677977904e+00
 5.72492675781249893e+00, 2.21085266667935176e+00
 5.38366699218750178e+00, 2.35408491851353219e+00
 5.06594238281249964e+00, 2.50659661183863047e+00
 4.76586914062500089e+00, 2.66898892434528978e+00
 4.48344726562500107e+00, 2.84190198160868812e+00
 4.22456054687499982e+00, 3.02601738036532319e+00
 3.97744140625000009e+00, 3.22206087526273999e+00
 3.74208984375000053e+00, 3.43080523967299245e+00
 3.52438964843750080e+00, 3.65307331184667694e+00
 3.31845703125000036e+00, 3.88974123841504404e+00
 3.13017578125000018e+00, 4.14174192802556718e+00
 2.94777832031250009e+00, 4.41006872872467071e+00
 2.77714843750000018e+00, 4.69577934358327287e+00
 2.61828613281250044e+00, 5.00000000000000089e+00
