"amplitude","duration"
 2.77471407714843690e+03, 1.00000000000000002e-02
 2.60590306640625022e+03, 1.06478597782334906e-02
 2.44735414306640723e+03, 1.13376917856922617e-02
 2.29845903808593675e+03, 1.20722152342880879e-02
 2.15862256347656194e+03, 1.28543255027353722e-02
 2.02728877441406257e+03, 1.36871055496897032e-02
 1.90395405029296876e+03, 1.45738380662977385e-02
 1.78811477050781241e+03, 1.55180184160619832e-02
 1.67933271972656257e+03, 1.65233684130273069e-02
 1.57715660156249987e+03, 1.75938509926007215e-02
 1.48120706542968719e+03, 1.87336858328346692e-02
 1.39109167968749989e+03, 1.99473659877502825e-02
 1.30646379638671874e+03, 2.12396755982669008e-02
 1.22698330810546872e+03, 2.26157087505513485e-02
 1.15233626953124985e+03, 2.40808895561239016e-02
 1.08223489746093719e+03, 2.56409935328734614e-02
 1.01639794921875000e+03, 2.73021703712628509e-02
 9.54563803710937236e+02, 2.90709681754647842e-02
 8.96490461425781177e+02, 3.09543592749837344e-02
 8.41962084960937318e+02, 3.29597677085088081e-02
 7.90736674804687482e+02, 3.50950984883350164e-02
 7.42637636718749945e+02, 3.73687687607085414e-02
 6.97462214355468859e+02, 3.97897409849256797e-02
 6.55040354003906259e+02, 4.23675582619718813e-02
 6.15188920898437573e+02, 4.51123819519614402e-02
 5.77770563964843632e+02, 4.80350317286596662e-02
 5.42628310546874900e+02, 5.11470282289765085e-02
 5.09624809570312550e+02, 5.44606384655492159e-02
 4.78629250488281173e+02, 5.79889241814237136e-02
 4.49517363281249970e+02, 6.17457933374413043e-02
 4.22177958984374982e+02, 6.57460549352858747e-02
 3.96499848632812586e+02, 7.00054773922959839e-02
 3.72384924316406227e+02, 7.45408506981462826e-02
 3.49741618652343732e+02, 7.93700525984099986e-02
 3.28471823730468714e+02, 8.45121190658886384e-02
 3.08497053222656291e+02, 8.99873193374955277e-02
 2.89738820800781241e+02, 9.58172358124771417e-02
 2.72118640136718795e+02, 1.02024849126918948e-01
 2.55577646484374981e+02, 1.08634628739886052e-01
 2.40037353515624972e+02, 1.15672629388276077e-01
 2.25445437011718695e+02, 1.23166593790593470e-01
 2.11736491699218732e+02, 1.31146062004488306e-01
 1.98864733886718739e+02, 1.39642487869130638e-01
 1.86777839355468757e+02, 1.48689362991417495e-01
 1.75430024414062473e+02, 1.58322348764747378e-01
 1.64768964843750013e+02, 1.68579416940760840e-01
 1.54755417480468793e+02, 1.79500999308158160e-01
 1.45350139160156232e+02, 1.91130147068605510e-01
 1.36520427246093732e+02, 2.03512700537965607e-01
 1.28227038574218739e+02, 2.16697469841788254e-01
 1.20437270507812499e+02, 2.30736427317334208e-01
 1.13124960937499992e+02, 2.45684912380553927e-01
 1.06250866699218747e+02, 2.61601849665571928e-01
 9.98019067382812608e+01, 2.78549981296552784e-01
 9.37388378906250068e+01, 2.96596114207525685e-01
 8.80485791015624955e+01, 3.15811383485065988e-01
 8.27049682617187472e+01, 3.36271532771890647e-01
 7.76883837890624989e+01, 3.58057212836674132e-01
 7.29726635742187426e+01, 3.81254299487001069e-01
 6.85512670898437477e+01, 4.05954232078622412e-01
 6.43914916992187472e+01, 4.32254373955362980e-01
 6.04867968749999960e+01, 4.60258396240480760e-01
 5.68175610351562383e+01, 4.90076686492326719e-01
 5.33772436523437506e+01, 5.21826783835159236e-01
 5.01462231445312483e+01, 5.55633842280333412e-01
 4.71048779296875040e+01, 5.91631124064209368e-01
 4.42532080078124892e+01, 6.29960524947436595e-01
 4.15781323242187568e+01, 6.70773133546266553e-01
 3.90600292968750082e+01, 7.14229826900693365e-01
 3.66988989257812506e+01, 7.60501904627056580e-01
 3.44751196289062491e+01, 8.09771764154839757e-01
 3.23952319335937489e+01, 8.62233619709349419e-01
 3.04396142578125009e+01, 9.18094267874385750e-01
 2.86017260742187460e+01, 9.77573902752639667e-01
 2.68750268554687501e+01, 1.04090698393705750e+00
 2.52529760742187506e+01, 1.10834316071457284e+00
 2.37290332031250060e+01, 1.18014825614528784e+00
 2.23031982421874986e+01, 1.25660531489618044e+00
 2.09558496093750009e+01, 1.33801571895974702e+00
 1.97000683593750026e+01, 1.42470037565556695e+00
 1.85162329101562477e+01, 1.51700098259770577e+00
 1.74043432617187506e+01, 1.61528137461427934e+00
 1.63578588867187520e+01, 1.71992895792850886e+00
 1.53767797851562502e+01, 1.83135623725460106e+00
 1.44545654296874986e+01, 1.95000244182802973e+00
 1.35912158203124989e+01, 2.07633525677977904e+00
 1.27801904296875009e+01, 2.21085266667935176e+00
 1.20149487304687508e+01, 2.35408491851353219e+00
 1.13020312499999989e+01, 2.50659661183863047e+00
 1.06283569335937500e+01, 2.66898892434528978e+00
 9.99392578125000064e+00, 2.84190198160868812e+00
 9.40527832031250099e+00, 3.02601738036532319e+00
 8.84279296874999865e+00, 3.22206087526273999e+00
 8.31955078124999936e+00, 3.43080523967299245e+00
 7.82901123046874936e+00, 3.65307331184667694e+00
 7.37117431640624865e+00, 3.88974123841504404e+00
 6.93949951171874879e+00, 4.14174192802556718e+00
 6.53398681640624979e+00, 4.41006872872467071e+00
 6.14809570312500053e+00, 4.69577934358327287e+00
 5.78836669921874858e+00, 5.00000000000000089e+00
