"amplitude","duration"
 1.20389973144531268e+03, 1.00000000000000002e-02
 1.13065244140625009e+03, 1.06478597782334906e-02
 1.06186506347656268e+03, 1.13376917856922617e-02
 9.97261059570312568e+02, 1.20722152342880879e-02
 9.36581542968750114e+02, 1.28543255027353722e-02
 8.79602929687500136e+02, 1.36871055496897032e-02
 8.26089868164062636e+02, 1.45738380662977385e-02
 7.75824658203124955e+02, 1.55180184160619832e-02
 7.28624902343750023e+02, 1.65233684130273069e-02
 6.84296435546875045e+02, 1.75938509926007215e-02
 6.42662744140625136e+02, 1.87336858328346692e-02
 6.03564965820312636e+02, 1.99473659877502825e-02
 5.66850122070312636e+02, 2.12396755982669008e-02
 5.32359350585937591e+02, 2.26157087505513485e-02
 4.99974975585937500e+02, 2.40808895561239016e-02
 4.69555786132812614e+02, 2.56409935328734614e-02
 4.40989990234375114e+02, 2.73021703712628509e-02
 4.14165795898437523e+02, 2.90709681754647842e-02
 3.88965527343750068e+02, 3.09543592749837344e-02
 3.65306811523437545e+02, 3.29597677085088081e-02
 3.43083740234375114e+02, 3.50950984883350164e-02
 3.22213940429687568e+02, 3.73687687607085414e-02
 3.02615039062500045e+02, 3.97897409849256797e-02
 2.84204663085937568e+02, 4.23675582619718813e-02
 2.66918090820312500e+02, 4.51123819519614402e-02
 2.50678833007812528e+02, 4.80350317286596662e-02
 2.35433935546875034e+02, 5.11470282289765085e-02
 2.21112792968750028e+02, 5.44606384655492159e-02
 2.07662451171875034e+02, 5.79889241814237136e-02
 1.95035839843749983e+02, 6.17457933374413043e-02
 1.83174121093749960e+02, 6.57460549352858747e-02
 1.72036108398437563e+02, 7.00054773922959839e-02
 1.61574731445312523e+02, 7.45408506981462826e-02
 1.51748803710937523e+02, 7.93700525984099986e-02
 1.42517138671875045e+02, 8.45121190658886384e-02
 1.33856201171875000e+02, 8.99873193374955277e-02
 1.25713037109375009e+02, 9.58172358124771417e-02
 1.18069995117187517e+02, 1.02024849126918948e-01
 1.10891772460937517e+02, 1.08634628739886052e-01
 1.04154833984375003e+02, 1.15672629388276077e-01
 9.78238769531250085e+01, 1.23166593790593470e-01
 9.18753662109375000e+01, 1.31146062004488306e-01
 8.62916503906250227e+01, 1.39642487869130638e-01
 8.10491943359375000e+01, 1.48689362991417495e-01
 7.61244628906250114e+01, 1.58322348764747378e-01
 7.14998046875000171e+01, 1.68579416940760840e-01
 6.71516845703125114e+01, 1.79500999308158160e-01
 6.30742187500000000e+01, 1.91130147068605510e-01
 5.92438720703125057e+01, 2.03512700537965607e-01
 5.56429931640625099e+01, 2.16697469841788254e-01
 5.22656982421875043e+01, 2.30736427317334208e-01
 4.90943359375000057e+01, 2.45684912380553927e-01
 4.61112548828125028e+01, 2.61601849665571928e-01
 4.33105712890625085e+01, 2.78549981296552784e-01
 4.06864013671875000e+01, 2.96596114207525685e-01
 3.82152099609375071e+01, 3.15811383485065988e-01
 3.58969970703125085e+01, 3.36271532771890647e-01
 3.37199951171874943e+01, 3.58057212836674132e-01
 3.16724365234375043e+01, 3.81254299487001069e-01
 2.97543212890625028e+01, 4.05954232078622412e-01
 2.79538818359375014e+01, 4.32254373955362980e-01
 2.62593505859375043e+01, 4.60258396240480760e-01
 2.46648437500000028e+01, 4.90076686492326719e-01
 2.31703613281250007e+01, 5.21826783835159236e-01
 2.17700195312500000e+01, 5.55633842280333412e-01
 2.04520507812500014e+01, 5.91631124064209368e-01
 1.92164550781250050e+01, 6.29960524947436595e-01
 1.80514648437500043e+01, 6.70773133546266553e-01
 1.69629638671874972e+01, 7.14229826900693365e-01
 1.59391845703125004e+01, 7.60501904627056580e-01
 1.49742431640625018e+01, 8.09771764154839757e-01
 1.40681396484375032e+01, 8.62233619709349419e-01
 1.32208740234375011e+01, 9.18094267874385750e-01
 1.24265625000000011e+01, 9.77573902752639667e-01
 1.16734375000000004e+01, 1.04090698393705750e+00
 1.09732666015625018e+01, 1.10834316071457284e+00
 1.03142822265624989e+01, 1.18014825614528784e+00
 9.69060058593750284e+00, 1.25660531489618044e+00
 9.10810546875000071e+00, 1.33801571895974702e+00
 8.56091308593750178e+00, 1.42470037565556695e+00
 8.04902343750000071e+00, 1.51700098259770577e+00
 7.56655273437500053e+00, 1.61528137461427934e+00
 7.11350097656250213e+00, 1.71992895792850886e+00
 6.68986816406250107e+00, 1.83135623725460106e+00
 6.28977050781250036e+00, 1.95000244182802973e+00
 5.91320800781250000e+00, 2.07633525677977904e+00
 5.56018066406250000e+00, 2.21085266667935176e+00
 5.23068847656250036e+00, 2.35408491851353219e+00
 4.91884765625000142e+00, 2.50659661183863047e+00
 4.63054199218750107e+00, 2.66898892434528978e+00
 4.35400390625000000e+00, 2.84190198160868812e+00
 4.09511718750000053e+00, 3.02601738036532319e+00
 3.85388183593750044e+00, 3.22206087526273999e+00
 3.63029785156250062e+00, 3.43080523967299245e+00
 3.41848144531250053e+00, 3.65307331184667694e+00
 3.21843261718750018e+00, 3.88974123841504404e+00
 3.03015136718750000e+00, 4.14174192802556718e+00
 2.85363769531250000e+00, 4.41006872872467071e+00
 2.68889160156250062e+00, 4.69577934358327287e+00
 2.53591308593750009e+00, 5.00000000000000089e+00
