"amplitude","duration"
 3.69375735839843674e+03, 1.00000000000000002e-02
 3.46904137451171846e+03, 1.06478597782334906e-02
 3.25799561767578052e+03, 1.13376917856922617e-02
 3.05979141845703180e+03, 1.20722152342880879e-02
 2.87364520507812540e+03, 1.28543255027353722e-02
 2.69882977783203114e+03, 1.36871055496897032e-02
 2.53464612304687489e+03, 1.45738380662977385e-02
 2.38045723632812405e+03, 1.55180184160619832e-02
 2.23564866210937453e+03, 1.65233684130273069e-02
 2.09964540527343706e+03, 1.75938509926007215e-02
 1.97192320556640607e+03, 1.87336858328346692e-02
 1.85196907714843746e+03, 1.99473659877502825e-02
 1.73931513183593779e+03, 2.12396755982669008e-02
 1.63351603027343754e+03, 2.26157087505513485e-02
 1.53415461914062507e+03, 2.40808895561239016e-02
 1.44083629394531226e+03, 2.56409935328734614e-02
 1.35320027343750007e+03, 2.73021703712628509e-02
 1.27089141357421840e+03, 2.90709681754647842e-02
 1.19359403076171839e+03, 3.09543592749837344e-02
 1.12100371582031221e+03, 3.29597677085088081e-02
 1.05282733398437495e+03, 3.50950984883350164e-02
 9.88794299316406068e+02, 3.73687687607085414e-02
 9.28662211914062482e+02, 3.97897409849256797e-02
 8.72188671874999955e+02, 4.23675582619718813e-02
 8.19148190917968805e+02, 4.51123819519614402e-02
 7.69337829589843750e+02, 4.80350317286596662e-02
 7.22560285644531405e+02, 5.11470282289765085e-02
 6.78629531249999900e+02, 5.44606384655492159e-02
 6.37365175781249945e+02, 5.79889241814237136e-02
 5.98620651855468623e+02, 6.17457933374413043e-02
 5.62226843261718614e+02, 6.57460549352858747e-02
 5.28048457031249882e+02, 7.00054773922959839e-02
 4.95955837402343661e+02, 7.45408506981462826e-02
 4.65808054199218759e+02, 7.93700525984099986e-02
 4.37498000488281264e+02, 8.45121190658886384e-02
 4.10912932128906220e+02, 8.99873193374955277e-02
 3.85940104980468845e+02, 9.58172358124771417e-02
 3.62494960937499968e+02, 1.02024849126918948e-01
 3.40470393066406245e+02, 1.08634628739886052e-01
 3.19787480468749948e+02, 1.15672629388276077e-01
 3.00361665039062416e+02, 1.23166593790593470e-01
 2.82119663085937475e+02, 1.31146062004488306e-01
 2.64988190917968723e+02, 1.39642487869130638e-01
 2.48899602050781226e+02, 1.48689362991417495e-01
 2.33791887207031237e+02, 1.58322348764747378e-01
 2.19597399902343739e+02, 1.68579416940760840e-01
 2.06271042480468765e+02, 1.79500999308158160e-01
 1.93756442871093725e+02, 1.91130147068605510e-01
 1.82002866210937498e+02, 2.03512700537965607e-01
 1.70965214843750005e+02, 2.16697469841788254e-01
 1.60592753906249982e+02, 2.30736427317334208e-01
 1.50857297363281219e+02, 2.45684912380553927e-01
 1.41713747558593752e+02, 2.61601849665571928e-01
 1.33128281249999986e+02, 2.78549981296552784e-01
 1.25061437988281227e+02, 2.96596114207525685e-01
 1.17490668945312493e+02, 3.15811383485065988e-01
 1.10376513671874989e+02, 3.36271532771890647e-01
 1.03696423339843761e+02, 3.58057212836674132e-01
 9.74222119140624869e+01, 3.81254299487001069e-01
 9.15313305664062540e+01, 4.05954232078622412e-01
 8.60012304687500091e+01, 4.32254373955362980e-01
 8.08037255859374994e+01, 4.60258396240480760e-01
 7.59219042968749989e+01, 4.90076686492326719e-01
 7.13388549804687386e+01, 5.21826783835159236e-01
 6.70376660156250068e+01, 5.55633842280333412e-01
 6.29957885742187500e+01, 5.91631124064209368e-01
 5.91963110351562491e+01, 6.29960524947436595e-01
 5.56335961914062480e+01, 6.70773133546266553e-01
 5.22850952148437571e+01, 7.14229826900693365e-01
 4.91395336914062497e+01, 7.60501904627056580e-01
 4.61856372070312489e+01, 8.09771764154839757e-01
 4.34121313476562491e+01, 8.62233619709349419e-01
 4.08077416992187523e+01, 9.18094267874385750e-01
 3.83668310546874949e+01, 9.77573902752639667e-01
 3.60668505859375017e+01, 1.04090698393705750e+00
 3.39078002929687514e+01, 1.10834316071457284e+00
 3.18840429687499949e+01, 1.18014825614528784e+00
 2.99843041992187480e+01, 1.25660531489618044e+00
 2.81973095703124983e+01, 1.33801571895974702e+00
 2.65174218749999966e+01, 1.42470037565556695e+00
 2.49390039062500009e+01, 1.51700098259770577e+00
 2.34620556640624969e+01, 1.61528137461427934e+00
 2.20696655273437443e+01, 1.71992895792850886e+00
 2.07674707031250030e+01, 1.83135623725460106e+00
 1.95385595703124935e+01, 1.95000244182802973e+00
 1.83885693359374969e+01, 2.07633525677977904e+00
 1.73062255859374972e+01, 2.21085266667935176e+00
 1.62915283203124943e+01, 2.35408491851353219e+00
 1.53388403320312499e+01, 2.50659661183863047e+00
 1.44425244140624986e+01, 2.66898892434528978e+00
 1.36025805664062496e+01, 2.84190198160868812e+00
 1.28133715820312482e+01, 3.02601738036532319e+00
 1.20748974609374997e+01, 3.22206087526273999e+00
 1.13758837890625006e+01, 3.43080523967299245e+00
 1.07219677734375001e+01, 3.65307331184667694e+00
 1.01075122070312489e+01, 3.88974123841504404e+00
 9.53251708984375057e+00, 4.14174192802556718e+00
 8.99134521484375071e+00, 4.41006872872467071e+00
 8.48399658203124929e+00, 4.69577934358327287e+00
 8.00483398437499893e+00, 5.00000000000000089e+00
