"amplitude","duration"
 4.29212187744140647e+03, 1.00000000000000002e-02
 4.03098910888671844e+03, 1.06478597782334906e-02
 3.78574489990234315e+03, 1.13376917856922617e-02
 3.55540937500000018e+03, 1.20722152342880879e-02
 3.33910793457031195e+03, 1.28543255027353722e-02
 3.13594978271484388e+03, 1.36871055496897032e-02
 2.94515749755859406e+03, 1.45738380662977385e-02
 2.76597795166015703e+03, 1.55180184160619832e-02
 2.59769850830078167e+03, 1.65233684130273069e-02
 2.43965511962890605e+03, 1.75938509926007215e-02
 2.29123232666015656e+03, 1.87336858328346692e-02
 2.15183896484375055e+03, 1.99473659877502825e-02
 2.02092436035156243e+03, 2.12396755982669008e-02
 1.89797833007812505e+03, 2.26157087505513485e-02
 1.78251498535156270e+03, 2.40808895561239016e-02
 1.67407273193359379e+03, 2.56409935328734614e-02
 1.57223046630859426e+03, 2.73021703712628509e-02
 1.47658328125000003e+03, 2.90709681754647842e-02
 1.38675866210937511e+03, 3.09543592749837344e-02
 1.30240029052734371e+03, 3.29597677085088081e-02
 1.22316804443359388e+03, 3.50950984883350164e-02
 1.14876229248046911e+03, 3.73687687607085414e-02
 1.07887530517578125e+03, 3.97897409849256797e-02
 1.01324794189453110e+03, 4.23675582619718813e-02
 9.51612963867187545e+02, 4.51123819519614402e-02
 8.93727426757812509e+02, 4.80350317286596662e-02
 8.39364582519531268e+02, 5.11470282289765085e-02
 7.88313879394531341e+02, 5.44606384655492159e-02
 7.40364765625000018e+02, 5.79889241814237136e-02
 6.95330983886718741e+02, 6.17457933374413043e-02
 6.53042473144531414e+02, 6.57460549352858747e-02
 6.13321074218750027e+02, 7.00054773922959839e-02
 5.76021020507812636e+02, 7.45408506981462826e-02
 5.40988447265625041e+02, 7.93700525984099986e-02
 5.08085686035156186e+02, 8.45121190658886384e-02
 4.77191264648437482e+02, 8.99873193374955277e-02
 4.48175612792968764e+02, 9.58172358124771417e-02
 4.20917258300781214e+02, 1.02024849126918948e-01
 3.95327121582031396e+02, 1.08634628739886052e-01
 3.71291828613281268e+02, 1.15672629388276077e-01
 3.48714201660156277e+02, 1.23166593790593470e-01
 3.27513259277343764e+02, 1.31146062004488306e-01
 3.07599921874999950e+02, 1.39642487869130638e-01
 2.88901306152343750e+02, 1.48689362991417495e-01
 2.71344528808593736e+02, 1.58322348764747378e-01
 2.54848608398437506e+02, 1.68579416940760840e-01
 2.39356857910156265e+02, 1.79500999308158160e-01
 2.24812590332031220e+02, 1.91130147068605510e-01
 2.11151020507812518e+02, 2.03512700537965607e-01
 1.98323559570312511e+02, 2.16697469841788254e-01
 1.86273520507812520e+02, 2.30736427317334208e-01
 1.74952314453124984e+02, 2.45684912380553927e-01
 1.64327548828125032e+02, 2.61601849665571928e-01
 1.54342536621093757e+02, 2.78549981296552784e-01
 1.44972983398437549e+02, 2.96596114207525685e-01
 1.36170300292968761e+02, 3.15811383485065988e-01
 1.27902094726562495e+02, 3.36271532771890647e-01
 1.20135974121093767e+02, 3.58057212836674132e-01
 1.12847644042968753e+02, 3.81254299487001069e-01
 1.05996613769531251e+02, 4.05954232078622412e-01
 9.95666870117187557e+01, 4.32254373955362980e-01
 9.35254711914062540e+01, 4.60258396240480760e-01
 8.78567700195312398e+01, 4.90076686492326719e-01
 8.25281909179687574e+01, 5.21826783835159236e-01
 7.75235375976562580e+01, 5.55633842280333412e-01
 7.28266137695312636e+01, 5.91631124064209368e-01
 6.84131250000000080e+01, 6.29960524947436595e-01
 6.42668749999999989e+01, 6.70773133546266553e-01
 6.03716674804687585e+01, 7.14229826900693365e-01
 5.67194042968749983e+01, 7.60501904627056580e-01
 5.32857910156250085e+01, 8.09771764154839757e-01
 5.00627294921874935e+01, 8.62233619709349419e-01
 4.70340234375000037e+01, 9.18094267874385750e-01
 4.41915747070312506e+01, 9.77573902752639667e-01
 4.15191870117187563e+01, 1.04090698393705750e+00
 3.90168603515624994e+01, 1.10834316071457284e+00
 3.66603002929687563e+01, 1.18014825614528784e+00
 3.44495068359375054e+01, 1.25660531489618044e+00
 3.23682836914062477e+01, 1.33801571895974702e+00
 3.04166308593750045e+01, 1.42470037565556695e+00
 2.85864501953125014e+01, 1.51700098259770577e+00
 2.68615454101562499e+01, 1.61528137461427934e+00
 2.52500146484374994e+01, 1.71992895792850886e+00
 2.37356616210937510e+01, 1.83135623725460106e+00
 2.23103881835937479e+01, 1.95000244182802973e+00
 2.09660961914062547e+01, 2.07633525677977904e+00
 1.97108837890624997e+01, 2.21085266667935176e+00
 1.85285546875000051e+01, 2.35408491851353219e+00
 1.74191088867187531e+01, 2.50659661183863047e+00
 1.63825463867187509e+01, 2.66898892434528978e+00
 1.54026708984375027e+01, 2.84190198160868812e+00
 1.44875805664062511e+01, 3.02601738036532319e+00
 1.36210791015625006e+01, 3.22206087526273999e+00
 1.28112646484375006e+01, 3.43080523967299245e+00
 1.20581372070312511e+01, 3.65307331184667694e+00
 1.13374023437500000e+01, 3.88974123841504404e+00
 1.06733544921875030e+01, 4.14174192802556718e+00
 1.00416992187500007e+01, 4.41006872872467071e+00
 9.45053466796874986e+00, 4.69577934358327287e+00
 8.89176269531250085e+00, 5.00000000000000089e+00
