"amplitude","duration"
 3.36575278320312464e+03, 1.00000000000000002e-02
 3.16099150390624982e+03, 1.06478597782334906e-02
 2.96868610595703194e+03, 1.13376917856922617e-02
 2.78808012451171817e+03, 1.20722152342880879e-02
 2.61846007568359346e+03, 1.28543255027353722e-02
 2.45916405273437522e+03, 1.36871055496897032e-02
 2.30956453369140581e+03, 1.45738380662977385e-02
 2.16906838134765621e+03, 1.55180184160619832e-02
 2.03710824707031270e+03, 1.65233684130273069e-02
 1.91318555175781285e+03, 1.75938509926007215e-02
 1.79680171630859377e+03, 1.87336858328346692e-02
 1.68750114257812493e+03, 1.99473659877502825e-02
 1.58485402099609360e+03, 2.12396755982669008e-02
 1.48844773437500021e+03, 2.26157087505513485e-02
 1.39791264648437482e+03, 2.40808895561239016e-02
 1.31287912109375020e+03, 2.56409935328734614e-02
 1.23302050292968715e+03, 2.73021703712628509e-02
 1.15802732910156237e+03, 2.90709681754647842e-02
 1.08759013671874982e+03, 3.09543592749837344e-02
 1.02144244384765625e+03, 3.29597677085088081e-02
 9.59317768554687518e+02, 3.50950984883350164e-02
 9.00975417480468650e+02, 3.73687687607085414e-02
 8.46183293457031141e+02, 3.97897409849256797e-02
 7.94726491699218514e+02, 4.23675582619718813e-02
 7.46398703613281441e+02, 4.51123819519614402e-02
 7.01010812988281259e+02, 4.80350317286596662e-02
 6.58382299804687591e+02, 5.11470282289765085e-02
 6.18349836425781177e+02, 5.44606384655492159e-02
 5.80758691406249909e+02, 5.79889241814237136e-02
 5.45445537109374982e+02, 6.17457933374413043e-02
 5.12290026855468795e+02, 6.57460549352858747e-02
 4.81146025390625027e+02, 7.00054773922959839e-02
 4.51901782226562545e+02, 7.45408506981462826e-02
 4.24428354492187509e+02, 7.93700525984099986e-02
 3.98639780273437509e+02, 8.45121190658886384e-02
 3.74407116699218818e+02, 8.99873193374955277e-02
 3.51661594238281282e+02, 9.58172358124771417e-02
 3.30291462402343768e+02, 1.02024849126918948e-01
 3.10227951660156236e+02, 1.08634628739886052e-01
 2.91376503906249923e+02, 1.15672629388276077e-01
 2.73676945800781255e+02, 1.23166593790593470e-01
 2.57060507812499964e+02, 1.31146062004488306e-01
 2.41449824218750052e+02, 1.39642487869130638e-01
 2.26784721679687493e+02, 1.48689362991417495e-01
 2.13022219238281252e+02, 1.58322348764747378e-01
 2.00084951171874991e+02, 1.68579416940760840e-01
 1.87947128906250015e+02, 1.79500999308158160e-01
 1.76539982910156255e+02, 1.91130147068605510e-01
 1.65829128417968718e+02, 2.03512700537965607e-01
 1.55771584472656230e+02, 2.16697469841788254e-01
 1.46324370117187470e+02, 2.30736427317334208e-01
 1.37453100585937506e+02, 2.45684912380553927e-01
 1.29123391113281230e+02, 2.61601849665571928e-01
 1.21300856933593764e+02, 2.78549981296552784e-01
 1.13951113281250002e+02, 2.96596114207525685e-01
 1.07048371582031237e+02, 3.15811383485065988e-01
 1.00566843261718731e+02, 3.36271532771890647e-01
 9.44807397460937750e+01, 3.58057212836674132e-01
 8.87642724609375193e+01, 3.81254299487001069e-01
 8.34002490234375102e+01, 4.05954232078622412e-01
 7.83542846679687415e+01, 4.32254373955362980e-01
 7.36263793945312415e+01, 4.60258396240480760e-01
 6.91735522460937489e+01, 4.90076686492326719e-01
 6.50043994140625045e+01, 5.21826783835159236e-01
 6.10759399414062543e+01, 5.55633842280333412e-01
 5.73967700195312460e+01, 5.91631124064209368e-01
 5.39411010742187500e+01, 6.29960524947436595e-01
 5.06917407226562418e+01, 6.70773133546266553e-01
 4.76400927734375088e+01, 7.14229826900693365e-01
 4.47775610351562534e+01, 7.60501904627056580e-01
 4.20869531250000009e+01, 8.09771764154839757e-01
 3.95596728515624960e+01, 8.62233619709349419e-01
 3.71871240234374980e+01, 9.18094267874385750e-01
 3.49521142578124966e+01, 9.77573902752639667e-01
 3.28632397460937469e+01, 1.04090698393705750e+00
 3.08947119140625013e+01, 1.10834316071457284e+00
 2.90551269531250043e+01, 1.18014825614528784e+00
 2.73186962890624976e+01, 1.25660531489618044e+00
 2.56940161132812470e+01, 1.33801571895974702e+00
 2.41638940429687494e+01, 1.42470037565556695e+00
 2.27283300781250048e+01, 1.51700098259770577e+00
 2.13787280273437545e+01, 1.61528137461427934e+00
 2.01150878906249986e+01, 1.71992895792850886e+00
 1.89202172851562480e+01, 1.83135623725460106e+00
 1.78027124023437509e+01, 1.95000244182802973e+00
 1.67539770507812484e+01, 2.07633525677977904e+00
 1.57740112304687496e+01, 2.21085266667935176e+00
 1.48456225585937514e+01, 2.35408491851353219e+00
 1.39774072265625016e+01, 2.50659661183863047e+00
 1.31607690429687505e+01, 2.66898892434528978e+00
 1.23957080078124982e+01, 2.84190198160868812e+00
 1.16736279296875018e+01, 3.02601738036532319e+00
 1.10031250000000007e+01, 3.22206087526273999e+00
 1.03670068359374987e+01, 3.43080523967299245e+00
 9.77386962890624922e+00, 3.65307331184667694e+00
 9.20652099609374908e+00, 3.88974123841504404e+00
 8.68215332031250142e+00, 4.14174192802556718e+00
 8.19217041015624936e+00, 4.41006872872467071e+00
 7.72797607421875021e+00, 4.69577934358327287e+00
 7.28957031250000043e+00, 5.00000000000000089e+00
