"amplitude","duration"
 2.95869216796874980e+03, 1.00000000000000002e-02
 2.77868489501952990e+03, 1.06478597782334906e-02
 2.60963483642578012e+03, 1.13376917856922617e-02
 2.45086659667968706e+03, 1.20722152342880879e-02
 2.30176226074218812e+03, 1.28543255027353722e-02
 2.16172546874999989e+03, 1.36871055496897032e-02
 2.03021015625000018e+03, 1.45738380662977385e-02
 1.90669899902343786e+03, 1.55180184160619832e-02
 1.79069622802734375e+03, 1.65233684130273069e-02
 1.68176355468749966e+03, 1.75938509926007215e-02
 1.57944832031249985e+03, 1.87336858328346692e-02
 1.48336253173828118e+03, 1.99473659877502825e-02
 1.39312538085937467e+03, 2.12396755982669008e-02
 1.30837042968749961e+03, 2.26157087505513485e-02
 1.22878153564453123e+03, 2.40808895561239016e-02
 1.15402818603515607e+03, 2.56409935328734614e-02
 1.08383016357421866e+03, 2.73021703712628509e-02
 1.01789288085937505e+03, 2.90709681754647842e-02
 9.55979230957031291e+02, 3.09543592749837344e-02
 8.97830551757812486e+02, 3.29597677085088081e-02
 8.43209736328125018e+02, 3.50950984883350164e-02
 7.91922788085937327e+02, 3.73687687607085414e-02
 7.43754155273437391e+02, 3.97897409849256797e-02
 6.98517026367187327e+02, 4.23675582619718813e-02
 6.56031774902343614e+02, 4.51123819519614402e-02
 6.16133144531249968e+02, 4.80350317286596662e-02
 5.78655878906249995e+02, 5.11470282289765085e-02
 5.43463461914062464e+02, 5.44606384655492159e-02
 5.10412192382812577e+02, 5.79889241814237136e-02
 4.79372739257812441e+02, 6.17457933374413043e-02
 4.50215771484375011e+02, 6.57460549352858747e-02
 4.22840698242187500e+02, 7.00054773922959839e-02
 3.97132558593749991e+02, 7.45408506981462826e-02
 3.72983576660156189e+02, 7.93700525984099986e-02
 3.50307531738281227e+02, 8.45121190658886384e-02
 3.29003833007812432e+02, 8.99873193374955277e-02
 3.09000629882812518e+02, 9.58172358124771417e-02
 2.90218886718750014e+02, 1.02024849126918948e-01
 2.72579567871093730e+02, 1.08634628739886052e-01
 2.56010822753906211e+02, 1.15672629388276077e-01
 2.40447985839843739e+02, 1.23166593790593470e-01
 2.25833576660156268e+02, 1.31146062004488306e-01
 2.12110114746093757e+02, 1.39642487869130638e-01
 1.99220119628906218e+02, 1.48689362991417495e-01
 1.87113295898437485e+02, 1.58322348764747378e-01
 1.75746533203124955e+02, 1.68579416940760840e-01
 1.65069536132812487e+02, 1.79500999308158160e-01
 1.55046379394531243e+02, 1.91130147068605510e-01
 1.45626767578124941e+02, 2.03512700537965607e-01
 1.36781960449218730e+02, 2.16697469841788254e-01
 1.28483217773437474e+02, 2.30736427317334208e-01
 1.20680244140625007e+02, 2.45684912380553927e-01
 1.13351484374999984e+02, 2.61601849665571928e-01
 1.06475383300781246e+02, 2.78549981296552784e-01
 1.00016015624999994e+02, 2.96596114207525685e-01
 9.39446411132812358e+01, 3.15811383485065988e-01
 8.82468896484375023e+01, 3.36271532771890647e-01
 8.28940209960937437e+01, 3.58057212836674132e-01
 7.78716650390624920e+01, 3.81254299487001069e-01
 7.31510815429687256e+01, 4.05954232078622412e-01
 6.87179003906250045e+01, 4.32254373955362980e-01
 6.45577514648437329e+01, 4.60258396240480760e-01
 6.06490795898437511e+01, 4.90076686492326719e-01
 5.69703295898437432e+01, 5.21826783835159236e-01
 5.35286865234375000e+01, 5.55633842280333412e-01
 5.02882250976562517e+01, 5.91631124064209368e-01
 4.72489453124999983e+01, 6.29960524947436595e-01
 4.43892919921874949e+01, 6.70773133546266553e-01
 4.17092651367187557e+01, 7.14229826900693365e-01
 3.91873095703124932e+01, 7.60501904627056580e-01
 3.68234252929687500e+01, 8.09771764154839757e-01
 3.46032421875000011e+01, 8.62233619709349419e-01
 3.25123901367187500e+01, 9.18094267874385750e-01
 3.05508691406250037e+01, 9.77573902752639667e-01
 2.87114941406249997e+01, 1.04090698393705750e+00
 2.69870800781249969e+01, 1.10834316071457284e+00
 2.53632568359374950e+01, 1.18014825614528784e+00
 2.38400244140625013e+01, 1.25660531489618044e+00
 2.24030126953125013e+01, 1.33801571895974702e+00
 2.10594067382812469e+01, 1.42470037565556695e+00
 1.97948364257812486e+01, 1.51700098259770577e+00
 1.86093017578124993e+01, 1.61528137461427934e+00
 1.74956176757812472e+01, 1.71992895792850886e+00
 1.64537841796874993e+01, 1.83135623725460106e+00
 1.54694311523437502e+01, 1.95000244182802973e+00
 1.45497436523437482e+01, 2.07633525677977904e+00
 1.36803515625000003e+01, 2.21085266667935176e+00
 1.28684399414062494e+01, 2.35408491851353219e+00
 1.21068237304687489e+01, 2.50659661183863047e+00
 1.13883178710937489e+01, 2.66898892434528978e+00
 1.07129223632812494e+01, 2.84190198160868812e+00
 1.00806372070312502e+01, 3.02601738036532319e+00
 9.49146240234374794e+00, 3.22206087526273999e+00
 8.93102783203124950e+00, 3.43080523967299245e+00
 8.40651855468749787e+00, 3.65307331184667694e+00
 7.91793457031250014e+00, 3.88974123841504404e+00
 7.45090576171875085e+00, 4.14174192802556718e+00
 7.01980224609375014e+00, 4.41006872872467071e+00
 6.61025390624999964e+00, 4.69577934358327287e+00
 6.22944580078124943e+00, 5.00000000000000089e+00
