"amplitude","duration"
 2.66181066894531295e+03, 1.00000000000000002e-02
 2.49986701904296842e+03, 1.06478597782334906e-02
 2.34777460449218734e+03, 1.13376917856922617e-02
 2.20494028808593748e+03, 1.20722152342880879e-02
 2.07079672119140560e+03, 1.28543255027353722e-02
 1.94481953613281257e+03, 1.36871055496897032e-02
 1.82650155761718770e+03, 1.45738380662977385e-02
 1.71537859130859374e+03, 1.55180184160619832e-02
 1.61102082763671865e+03, 1.65233684130273069e-02
 1.51301564941406286e+03, 1.75938509926007215e-02
 1.42097622802734418e+03, 1.87336858328346692e-02
 1.33453292724609378e+03, 1.99473659877502825e-02
 1.25334189941406248e+03, 2.12396755982669008e-02
 1.17710227783203140e+03, 2.26157087505513485e-02
 1.10549600341796872e+03, 2.40808895561239016e-02
 1.03824799804687473e+03, 2.56409935328734614e-02
 9.75091779785156405e+02, 2.73021703712628509e-02
 9.15778059082031177e+02, 2.90709681754647842e-02
 8.60074738769531223e+02, 3.09543592749837344e-02
 8.07758317871093595e+02, 3.29597677085088081e-02
 7.58631083984374982e+02, 3.50950984883350164e-02
 7.12486728515625146e+02, 3.73687687607085414e-02
 6.69153327636718814e+02, 3.97897409849256797e-02
 6.28458957519531168e+02, 4.23675582619718813e-02
 5.90231694335937391e+02, 4.51123819519614402e-02
 5.54342595214843641e+02, 4.80350317286596662e-02
 5.20628332519531341e+02, 5.11470282289765085e-02
 4.88968559570312550e+02, 5.44606384655492159e-02
 4.59234333496093768e+02, 5.79889241814237136e-02
 4.31313903808593750e+02, 6.17457933374413043e-02
 4.05086923828124952e+02, 6.57460549352858747e-02
 3.80458835449218782e+02, 7.00054773922959839e-02
 3.57326484375000007e+02, 7.45408506981462826e-02
 3.35603908691406218e+02, 7.93700525984099986e-02
 3.15205146484375007e+02, 8.45121190658886384e-02
 2.96044235839843623e+02, 8.99873193374955277e-02
 2.78052407226562536e+02, 9.58172358124771417e-02
 2.61152294921875011e+02, 1.02024849126918948e-01
 2.45283725585937503e+02, 1.08634628739886052e-01
 2.30377929687500028e+02, 1.15672629388276077e-01
 2.16383330078124970e+02, 1.23166593790593470e-01
 2.03239753417968700e+02, 1.31146062004488306e-01
 1.90895622558593800e+02, 1.39642487869130638e-01
 1.79299360351562513e+02, 1.48689362991417495e-01
 1.68407985839843775e+02, 1.58322348764747378e-01
 1.58187114257812482e+02, 1.68579416940760840e-01
 1.48576572265624975e+02, 1.79500999308158160e-01
 1.39559167480468773e+02, 1.91130147068605510e-01
 1.31091918945312500e+02, 2.03512700537965607e-01
 1.23140441894531250e+02, 2.16697469841788254e-01
 1.15661755371093761e+02, 2.30736427317334208e-01
 1.08647263183593765e+02, 2.45684912380553927e-01
 1.02062580566406240e+02, 2.61601849665571928e-01
 9.58733227539062511e+01, 2.78549981296552784e-01
 9.00622973632812602e+01, 2.96596114207525685e-01
 8.46037158203125017e+01, 3.15811383485065988e-01
 7.94803857421874937e+01, 3.36271532771890647e-01
 7.46665185546874994e+01, 3.58057212836674132e-01
 7.01449218749999943e+01, 3.81254299487001069e-01
 6.58984033203124966e+01, 4.05954232078622412e-01
 6.19097705078124960e+01, 4.32254373955362980e-01
 5.81704272460937588e+01, 4.60258396240480760e-01
 5.46545849609374983e+01, 4.90076686492326719e-01
 5.13536474609374949e+01, 5.21826783835159236e-01
 4.82504223632812455e+01, 5.55633842280333412e-01
 4.53363134765625020e+01, 5.91631124064209368e-01
 4.26027246093750023e+01, 6.29960524947436595e-01
 4.00324633789062503e+01, 6.70773133546266553e-01
 3.76169335937499909e+01, 7.14229826900693365e-01
 3.53561352539062526e+01, 7.60501904627056580e-01
 3.32242797851562486e+01, 8.09771764154839757e-01
 3.12299633789062483e+01, 8.62233619709349419e-01
 2.93473974609375041e+01, 9.18094267874385750e-01
 2.75851782226562463e+01, 9.77573902752639667e-01
 2.59347094726562446e+01, 1.04090698393705750e+00
 2.43787988281249994e+01, 1.10834316071457284e+00
 2.29174462890625001e+01, 1.18014825614528784e+00
 2.15506518554687503e+01, 1.25660531489618044e+00
 2.02612231445312503e+01, 1.33801571895974702e+00
 1.90491601562499966e+01, 1.42470037565556695e+00
 1.79144628906249963e+01, 1.51700098259770577e+00
 1.68485351562500014e+01, 1.61528137461427934e+00
 1.58513769531249977e+01, 1.71992895792850886e+00
 1.49057958984374999e+01, 1.83135623725460106e+00
 1.40203881835937505e+01, 1.95000244182802973e+00
 1.31951538085937496e+01, 2.07633525677977904e+00
 1.24129003906249977e+01, 2.21085266667935176e+00
 1.16822241210937516e+01, 2.35408491851353219e+00
 1.09945288085937509e+01, 2.50659661183863047e+00
 1.03498144531249991e+01, 2.66898892434528978e+00
 9.74808105468749986e+00, 2.84190198160868812e+00
 9.18073242187499972e+00, 3.02601738036532319e+00
 8.63917236328124893e+00, 3.22206087526273999e+00
 8.14059326171875064e+00, 3.43080523967299245e+00
 7.66780273437499993e+00, 3.65307331184667694e+00
 7.22939697265625014e+00, 3.88974123841504404e+00
 6.80818359374999993e+00, 4.14174192802556718e+00
 6.42135498046874886e+00, 4.41006872872467071e+00
 6.06031494140625071e+00, 4.69577934358327287e+00
 5.71646728515625036e+00, 5.00000000000000089e+00
